AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),Heel ADC0,MidFoot ADC1,Toe ADC2,LABEL
-307.2293047927556,205.20327975839572,248.39565557317084,433091.38059591694,220989.35576337154,448350.55190778285,0,2010,1454,4
-339.837985490193,206.0887800042759,262.08084025647594,434312.9240826563,223258.4324339823,461774.27177923615,0,2010,1451,4
-376.8196383841671,205.90978741004128,275.44441861597,435500.28213514667,225470.45166992032,474710.53307180875,0,2008,1451,4
-417.87971418520993,204.54499321643692,288.60485762380006,436697.6761437025,227602.99276209614,487133.66640688985,0,2009,1455,4
-462.70500505200994,201.8889249980787,301.69142136908914,437941.94012944074,229635.52718207162,499019.4256652825,0,2008,1453,4
-510.96800277947733,197.84927829689028,314.8348320046985,439261.2280723326,231549.2233481145,510344.34249896917,0,2007,1452,4
-562.3298495841664,192.3456747486246,328.15061007617527,440673.87565629673,233326.33455543625,521085.55899684445,0,2009,1452,4
-616.4415898633421,185.30894287752338,341.7234886802628,442187.56657942553,234949.6780709305,531220.8785861405,0,2008,1451,4
-672.9440363492146,176.67968043908277,355.5997996546594,443798.97949081066,236402.62391029668,540728.686071045,0,2008,1452,4
-731.4700337232573,166.404720993518,369.7863820148639,445493.74921420426,237669.74599421414,549588.077273545,0,2008,1452,4
-791.648326205553,154.43234782991752,384.2509825623896,447246.51269773045,238737.7821344495,557778.9934335583,0,2009,1454,4
-853.1079292592736,140.70677586235578,398.92224614822595,449021.2253120668,239596.56867589432,565282.1144206065,0,2010,1452,4
-915.4850122474566,125.16104298671011,413.69041365391024,450772.0897894189,240239.93075389895,572078.8960163696,0,2008,1453,4
-978.4287160137216,107.71061285097457,428.4098406649596,452444.9556732309,240666.29623714642,578151.641502615,0,2008,1453,4
-1041.6021672917068,88.25098397607336,442.9060777157548,453979.23898010177,240878.71484194027,583483.2792843009,0,2008,1453,4
-1104.6806927710259,66.659189716937,456.9898050119884,455310.6647097454,240884.34528507036,588056.9879042399,0,2008,1451,4
-1167.3475863036729,42.79799303541185,470.4727978851873,456374.1690108575,240693.67644649866,591855.6899915694,0,2010,1453,4
-1229.2883694284762,16.52209244369905,483.181530597769,457106.5051649616,240319.45999337902,594861.3923478813,0,2009,1451,4
-1290.1871613225132,-12.314716528392932,494.97021110615043,457449.0473046489,239775.2232786607,597054.604770322,0,2008,1452,4
-1349.7242352626513,-43.85238465236683,505.7310334745295,457350.42772295326,239073.70739828443,598413.9602740933,0,2008,1452,4
-1407.5727277009453,-78.21757381708458,515.3945559822166,456768.34158980177,238225.43662698596,598916.0481857592,0,2009,1462,3
-1463.396054790664,-115.51671411821431,523.9178182470039,455670.8002299242,237237.2222050695,598535.5134454581,0,2008,1455,3
-1516.8463342386935,-155.82948829324405,531.2672017251581,454037.1122478024,236110.96786048368,597245.3870668607,0,2010,1454,3
-1567.5645273433208,-199.20143621402858,537.4066875947659,451858.6456471628,234843.41272021833,595017.640258438,0,1988,1470,3
-1615.1837278435517,-245.63228954064354,542.294693290679,449139.48235434596,233426.78499151132,591824.0091431505,0,1984,1473,3
-1659.3325414856386,-295.05950592342305,545.8850779088076,445896.85397506517,231849.85375569804,587636.9917443991,0,1971,1485,3
-1699.6387951841007,-347.34055223048705,548.1278940553914,442161.0291631428,230099.03272966307,582430.9962768911,0,1974,1483,3
-1735.7387421372714,-402.2367098954533,548.9689052777162,437974.4980598952,228159.52140083458,576183.7446933767,0,1974,1482,3
-1767.2894586762147,-459.3992780551909,548.3500485825595,433390.7765769851,226016.46878619195,568877.810522082,0,1948,1502,3
-1793.9808546777813,-518.3593248536773,546.214762725859,428472.7479858253,223656.25752307306,560502.0769860987,0,1952,1499,3
-1815.5500337982182,-578.522441601051,542.5195596529484,423290.13787621266,221068.05985492983,551053.1295171536,0,1940,1506,3
-1831.7971179059316,-639.1695111360126,537.2465351745342,417916.88287503994,218245.29575828352,540536.7008707095,0,1949,1504,3
-1842.6016264389818,-699.4677543316948,530.4107891440964,412428.97564277373,215186.39656976992,528969.0236973611,0,1935,1510,3
-1847.9416472773482,-758.4934124598989,522.062999149944,406902.2527710052,211894.77586556823,516377.88422350964,0,1934,1517,3
-1847.910374218816,-815.253764323687,512.2883089142032,401410.36632388696,208378.3649470535,502803.6000195256,0,1931,1516,3
-1842.7230257672222,-868.7006412382121,501.1981604297426,396023.2650844308,204648.8350001497,488299.8391695462,0,1925,1523,3
-1832.7154498809905,-917.7426928145409,488.91503908479666,390805.71023641236,200720.45839409804,472933.78690693696,0,1910,1536,3
-1818.3398307840403,-961.2605358642633,475.5585435893694,385815.8659076814,196609.1973795754,456785.97431860643,0,1915,1536,3
-1800.154534686249,-998.1310562771525,461.2399182088027,381103.5912288506,192332.8444999488,439949.7395107261,0,1907,1535,3
-1778.7939820545155,-1027.2697492880275,446.0659593890571,376707.60308690614,187912.41087402895,422529.61690977786,0,1915,1533,3
-1754.920197194566,-1047.6828599540308,430.1495013388224,372652.4749640235,183374.3361926286,404639.7749079149,0,1931,1519,3
-1729.17483419966,-1058.5252933693844,413.62122210331495,368946.957145341,178752.65895276563,386403.9516117523,0,1926,1525,3
-1702.140806668482,-1059.1688521752342,396.6390363915196,365583.63429712877,174090.12707339998,367956.3947379216,0,1916,1533,3
-1674.3207241461414,-1049.2637589002836,379.3908692965882,362539.64053518575,169437.45193511958,349442.92650157993,0,1912,1535,3
-1646.1402995284766,-1028.7792799900521,362.0834003395504,359778.7085657794,164849.93327133296,331020.39251587127,0,1936,1513,3
-1617.96894843655,-998.0300283635249,344.91916190486677,357254.5048445968,160381.82280452317,312852.81466955354,0,1938,1513,3
-1590.1391062921164,-957.6852172372581,328.0751502093224,354914.16825793125,156081.35113199166,295105.89107310324,0,1950,1502,3
-1562.949402226832,-908.7443035811522,311.6872586122546,352701.3510418255,151988.87511189902,277940.93800923973,0,1928,1525,3
-1536.6495833961008,-852.4776220562915,295.84000168888554,350559.3110822434,148137.52787010898,261507.33309351024,0,1940,1514,3
-1511.4195374499134,-790.3615350875835,280.56783429111186,348433.9668757557,144554.80569433898,245935.93920764525,0,1949,1502,3
-1487.3534600520577,-724.0305790761048,265.86962706275153,346276.06979689695,141264.22103566368,231336.2906294058,0,1974,1484,3
-1464.448769152419,-655.2394546897439,251.7272529955949,344042.3780309919,138286.59854710696,217796.23449208,0,1965,1491,3
-1442.5994257259288,-585.8315030272653,238.11678351601233,341696.2180983791,135640.82316732593,205382.6805127117,275,1981,1474,3
-1421.5982808935319,-517.703843686353,225.00577713053073,339208.0729012921,133344.06591060155,194143.18447339395,1164,2008,1453,3
-1401.1506808052645,-452.7443248813225,212.33915609935988,336556.91724506207,131411.78504543647,184107.5302406195,2446,2011,1455,3
-1380.9015409552353,-392.7327103666258,200.01892745330267,333732.40962740197,129857.55944105431,175288.82767343006,2827,2007,1454,3
-1360.4854685721236,-339.17643116991354,187.87082765933224,330738.59022466064,128691.42807496554,167683.4431240097,2886,2009,1453,3
-1339.5950772188094,-293.0710602366438,175.61854545347413,327601.93574250577,127915.51426389202,161268.46136815593,3026,2008,1454,3
-1318.033694473477,-254.71204481190634,162.94011726165851,324385.1418506474,127519.25417460933,155997.4929645753,3017,2014,1453,3
-1295.740942803001,-223.70297077092948,149.61899861970642,321199.4334420454,127478.6690072732,151798.8423097162,3053,2011,1452,3
-1272.8164280696187,-199.17921110036718,135.68615232475798,318200.431545019,127761.17879014026,148580.46757005982,2976,2009,1453,3
-1249.5400868419326,-180.13623889895842,121.45055680995603,315560.738110812,128332.09445686106,146241.68989924557,2870,2011,1453,3
-1226.3548035848537,-165.66839691817205,107.40852608955566,313433.7839791236,129156.94575641079,144685.51357074396,2697,2008,1453,3
-1203.786071349213,-155.01972855403017,94.09386209617087,311929.29150150955,130198.4981441417,143826.13149882725,2611,2008,1452,3
-1182.3130011364588,-147.52591051904938,81.93620816949361,311106.14035823266,131413.00362196603,143591.52272917627,2629,2014,1453,0
-1162.2587631325605,-142.56115437714658,71.18354411038678,310977.8151364415,132750.151019569,143922.74415639433,2677,2018,1453,0
-1143.7592332408524,-139.53511281856134,61.91333169387905,311523.9296246567,134157.36487572466,144770.87048009952,2678,2034,1452,0
-1126.7997652872064,-137.91893363310697,54.09121061589551,312701.7111158208,135586.0965742294,146092.89093015235,2719,2043,1451,0
-1111.2756499072084,-137.26360909226636,47.61657715263941,314453.1595825107,136996.6212969662,147848.56904276667,2704,2038,1450,0
-1097.0436585010953,-137.20470773196385,42.34095109735405,316707.999748681,138359.69668165498,149999.33210436587,2677,2047,1451,0
-1083.9597090584077,-137.4670385252479,38.08418496175043,319386.25765242876,139656.27459878186,152508.48280251087,2647,2062,1451,0
-1071.9099364589863,-137.8679996550246,34.66165175773982,322402.3432266655,140876.60818880738,155341.67346548397,2585,2068,1450,0
-1060.829157075307,-138.3095496124372,31.90852415715892,325669.21754487633,142018.99355167395,158466.94600180682,2453,2080,1451,0
-1050.6973119836614,-138.75884059374485,29.687446521541094,329102.31445323303,143087.56519691576,161854.040597418,2329,2080,1452,0
-1041.5212528003021,-139.2253421141388,27.88311500541519,332624.25277581025,144088.76352519295,165473.21341860056,2142,2085,1452,0
-1033.3166694474983,-139.74253691610946,26.394090632044758,336169.09771253064,145027.79563718414,169294.07407092676,2007,2098,1454,0
-1026.0931055415624,-140.35346618570827,25.12541857264394,339684.1617294718,145906.8211848867,173284.93499064996,1849,2099,1457,0
-1019.840453161037,-141.09466978818887,23.981219355097533,343129.6627251919,146724.98696741098,177412.84615457372,1672,2123,1455,0
-1014.5224955483261,-141.9818608692915,22.86023174633381,346477.4353376301,147479.3862496146,181643.9636591298,1452,2102,1459,0
-1010.0801513031719,-143.00315204101653,21.65945569039591,349709.0606371718,148166.2803152549,185943.95277661315,1330,2134,1457,0
-1006.439915930189,-144.11925485418314,20.285099971690986,352813.3887779946,148782.33889527773,190278.63816425408,1088,2142,1457,0
-1003.5223449618666,-145.26831229073176,18.663934216608485,355783.92734992865,149325.5485597812,194614.88948745411,1007,2200,1631,0
-1001.248130214647,-146.37527846204978,16.750017064425712,358616.8667889271,149795.49449792015,198921.23777589927,860,2179,1463,0
-999.5422407151838,-147.36471983090925,14.525811419042226,361309.9586062433,150193.12987959688,203168.11315309137,732,2191,1464,0
-998.3363188769227,-148.17192529321656,11.998513132984998,363861.98100370687,150520.2901376579,207328.0246153254,537,2224,1632,0
-997.5687185348971,-148.7490601787083,9.193337633014336,366272.51055600296,150779.21469228153,211375.69166877703,457,2207,1629,0
-997.1830964313533,-149.06764917383833,6.144928367264397,368541.7991944036,150972.24635765978,215288.13740742873,385,2237,1630,0
-997.1269627953307,-149.11860301145728,2.88942619563983,370670.67999321973,151101.69367237686,219044.96746786483,312,2262,1635,0
-997.3501496905162,-148.91031713170085,-0.5392725787572115,372660.5762694361,151169.83665631904,222628.67672112587,239,2266,1634,0
-997.8031014395627,-148.46587529307382,-4.108943003887784,374513.6759067882,151179.06354408173,226024.74091951686,163,2299,1633,0
-998.4359351706157,-147.82037407600157,-7.786734185457536,376233.1168534298,151132.01852285318,229221.56779043665,143,2299,1634,0
-999.1986570481063,-147.01809587324465,-11.53744429698502,377823.0541967648,151031.64843050018,232210.38444462226,46,2336,1639,0
-1000.0419558046395,-146.10838522481436,-15.322857060370843,379288.69763077033,150881.17828538257,234985.07621821182,60,2332,1638,0
-1000.9181691887214,-145.1410226967732,-19.101290515716226,380636.32242461335,150684.11155572513,237541.9507582937,27,2380,1636,0
-1001.7825141114937,-144.16289352650116,-22.8273797019547,381873.1476175898,150444.28098474265,239879.43131088457,20,2367,1640,0
-1002.594269272714,-143.2162486381056,-26.453159802985052,383007.0777531019,150165.8859468687,241997.78218080808,0,2408,1639,0
-1003.317263750036,-142.33794573927773,-29.930553072068275,384046.3579067035,149853.4580782501,243898.88659749128,11,2401,1642,0
-1003.919881032424,-141.558603927588,-33.21447968654838,384999.1537260167,149511.75523619415,245586.06873400146,0,2406,1639,0
-1004.3749343169592,-140.90102140755195,-36.265933128766314,385873.0672116824,149145.6299384564,247063.98647057777,6,2408,1640,0
-1004.6594867915016,-140.3790146316489,-39.0536371320319,386674.6928915054,148759.96077198713,248338.53026397116,0,2406,1640,0
-1004.7553188897074,-139.9984814029231,-41.55285991939375,387409.3404556838,148359.68487040058,249416.6924356198,0,2458,1639,0
-1004.6503285164131,-139.76072502800017,-43.74200838111259,388080.91004680353,147949.85848129936,250306.46654352435,0,2470,1646,0
-1004.3397836180388,-139.6659494695386,-45.59936403241531,388691.83756485407,147535.66135685993,251016.76788069852,0,2471,1643,0
-1003.8263050159799,-139.71506399845896,-47.10161237435396,389243.13610652403,147122.28741619087,251557.310823879,0,2479,1647,0
-1003.1186206805693,-139.90969000992584,-48.223728683710654,389734.59626795293,146714.71758290747,251938.4291542841,0,2464,1640,0
-1002.2301218461037,-140.25085175335747,-48.93889988723642,390165.0445600175,146317.50609754858,252170.86659384353,0,2462,1639,0
-1001.1784642786276,-140.73702013850925,-49.21839417716242,390532.4989968297,145934.70267909672,252265.56516616975,0,2486,1649,1
-999.9869214020723,-141.36334367914495,-49.03292367424284,390834.18486183276,145569.8669028394,252233.4823712977,0,2496,1649,1
-998.6863474284901,-142.12353959626188,-48.35633616440237,391066.5066736411,145226.05235476998,252085.47064787292,0,2511,1646,1
-997.315295406016,-143.01365606194787,-47.170784994536845,391225.2430633562,144905.68929042722,251832.1558492568,0,2534,1649,1
-995.9180158153512,-144.0356716445592,-45.47182923916321,391306.15039319417,144610.47666017615,251483.69506819727,0,2572,1648,1
-994.5420948056113,-145.19917866909182,-43.27054896503465,391305.7824681491,144341.46855444758,251049.46314154853,0,2551,1647,1
-993.2365796365946,-146.52109633912409,-40.59010594097961,391222.3059889346,144099.34067917627,250537.81822882066,0,2551,1648,1
-992.0510365063706,-148.02291626324487,-37.458447985555026,391056.2001572231,143884.64262394205,249955.98615651453,0,2575,1651,1
-991.035771332152,-149.72217037343538,-33.90139657291027,390810.481366663,143697.80986575678,249310.01180200314,0,2609,1659,1
-990.2418908803324,-151.6193357975253,-29.93901751280083,390490.1696027262,143538.87586918793,248604.6995993897,0,2617,1667,1
-989.7204303829106,-153.68971953660142,-25.58639410266566,390101.2850763403,143407.13748287613,247843.5637137345,0,2573,1687,1
-989.5219290745354,-155.88794113494322,-20.857713992924687,389649.81577324256,143301.0836057935,247028.93049311207,0,2595,1700,1
-989.6970719709586,-158.16177840503002,-15.770506674717652,389140.8997827593,143218.61469885544,246162.20762947842,0,2600,1688,1
-990.2973293915367,-160.4646611517963,-10.347604981056334,388578.48685680045,143157.31637828244,245244.1264283912,0,2577,1704,1
-991.3757171744768,-162.75995501675115,-4.6173621318303955,387965.61919759325,143114.55487858254,244274.74017193876,0,2545,1711,1
-992.9891524780218,-165.0188656424318,1.3857653848964389,387305.1099204433,143087.3770734805,243253.17305006835,0,2571,1719,1
-995.2018848388399,-167.21665681253185,7.619445213218487,386600.23304448306,143072.37447094225,242177.3546511272,0,2552,1735,1
-998.0872321278181,-169.32963903142962,14.031692471365506,385855.24134281505,143065.66154051307,241043.86087474023,0,2505,1764,1
-1001.7263624286405,-171.33305465052936,20.560637842100096,385075.7984471618,143062.98712479975,239847.77598135557,0,2527,1776,1
-1006.2055654897489,-173.19957031974818,27.135838184053842,384269.35636613646,143059.8977443332,238582.58261792772,0,2491,1770,1
-1011.6135228174643,-174.89832867911667,33.68079470398389,383445.37715981767,143051.9166995738,237240.1179005707,0,2462,1791,1
-1018.0385314447728,-176.39424394962955,40.117282553873665,382615.3732408151,143034.76286416553,235810.54775625918,0,2436,1815,1
-1025.565555578636,-177.64738745978593,46.3706509826008,381792.8244470395,143004.56813546302,234282.39665765144,0,2439,1823,1
-1034.2736765733605,-178.61265811229194,52.374343095659015,380992.9952132184,142958.03399202006,232642.6953117094,0,2444,1849,1
-1044.2341642768474,-179.24000073913155,58.07316878315311,380232.65625612024,142892.52471667877,230877.20961301544,4,2408,1875,1
-1055.509193179343,-179.4759852251391,63.4247422896896,379529.6831686437,142806.0542050718,228970.7247654542,0,2400,1868,1
-1068.1510543625031,-179.26738615965064,68.39842672469432,378902.51268349437,142697.109319609,226907.39764467324,4,2365,1907,1
-1082.201019997796,-178.56548888876813,72.97237036259477,378369.64821122406,142564.38493488147,224671.1665925888,0,2244,1947,1
-1097.6878091530543,-177.329513034566,77.12957872941462,377949.4091574842,142406.5729332246,222246.19041277972,0,2296,1979,1
-1114.6270385188454,-175.52916354917082,80.85392453168099,377659.86246365064,142222.28253714272,219617.29278374498,0,2234,2012,1
-1133.0218259978888,-173.14629099081446,84.1274516207922,377518.8312723336,142010.10683279549,216770.4055556938,3,2240,2015,1
-1152.8633790455333,-170.17486409023985,86.92986030326857,377543.93699270184,141768.80155717433,213692.9895147358,6,2216,2067,1
-1174.1312055711103,-166.61927188535637,89.23953530382326,377752.63485104835,141497.49630769476,210374.40934350807,0,2151,2124,1
-1196.7924673151483,-162.49220192444199,91.03491575489215,378162.21950902895,141195.8440236694,206806.30807615953,0,2155,2144,1
-1220.799931278394,-157.81280335628216,92.2961313715548,378789.7647063399,140864.0707025011,202982.97465079022,3,2052,2028,1
-1246.0889548521654,-152.6047575396185,93.00731087638498,379651.95502222626,140502.98445796844,198901.6400290983,0,2047,2029,1
-1272.5742513961868,-146.89441292542134,93.15891070143736,380764.81779047265,140114.0174616664,194562.77052045116,0,2048,2033,1
-1300.1481104920624,-140.70892578970577,92.74962533394383,382143.357232097,139699.28955881088,189970.3354040081,0,1918,2096,1
-1328.6810819975378,-134.07351780498516,91.78838986587229,383801.05956615065,139261.630190254,185131.8983264943,0,1949,2125,1
-1358.023098630137,-127.00858123328587,90.29603302889319,385749.2837697435,138804.53030515244,180058.66518154088,0,1824,2139,1
-1388.0033511029674,-119.52828668374809,88.30545408370665,387996.5513090056,138331.98059616843,174765.56718302655,0,1795,2141,1
-1418.4293362042895,-111.64078292761322,85.86021198425105,390547.72660691984,137848.15314313176,169271.19304835462,0,1778,2157,1
-1449.0856366177409,-103.34955731764066,83.01098442563296,393403.09893400804,137357.0212035952,163597.69480293177,1,1753,2211,1
-1479.7327549827583,-94.65583443436077,79.80900425752121,396557.39828686457,136862.018001297,157770.88998975378,0,1689,2218,1
-1510.1052987686292,-85.56159694642963,76.29833734443959,399998.88984154584,136365.74355112237,151820.4838254081,9,1594,2242,1
-1539.9089784116306,-76.07326826139919,72.5090399955314,403708.7555380147,135869.77875188505,145780.21015897382,13,1575,2248,1
-1568.8175200991625,-66.20644438190223,68.45083918585888,407660.7993660133,135374.6849009545,139687.7663240361,12,1520,2274,1
-1596.4697573785247,-55.99113758929383,64.10889613182526,411821.3358845397,134880.2386822631,133584.74058978306,11,1506,2280,1
-1622.4664764559075,-45.476550773600145,59.445707967828234,416149.3439462459,134386.06416171565,127516.55319487657,12,1443,2306,1
-1646.3675480556412,-34.73443835310051,54.41012777783787,420597.0368738883,133892.74586968616,121532.10146199747,16,1398,2290,1
-1667.6905294230885,-23.859838020001575,48.95017659066762,425110.47525657405,133403.0932943965,115683.31364752367,21,1459,2269,1
-1685.9152888941283,-12.967471053980395,43.028853679410126,429629.9139564513,132923.2554968641,110024.79839026488,0,1481,2229,1
-1700.4988390259396,-2.1834565476622587,36.64409253307844,434090.0452362522,132463.70692091514,104613.325451523,0,1568,2165,1
-1710.894972510105,8.364698755357054,29.847071552058836,438420.0392352768,132039.9110942142,99507.35966129744,5,1730,2135,1
-1716.5728844615032,18.557170088459692,22.750082438670038,442543.3395780455,131672.23071952726,94766.93298642842,10,1949,2009,1
-1717.036703381769,28.28800215105626,15.521534748967936,446377.66601893597,131385.0215876461,90453.62528217702,4,2151,2068,1
-1711.84548013292,37.464155499910106,8.37182155522668,449835.59236794163,131205.4282222168,86630.68658848036,0,2210,2008,1
-1700.635024183811,45.99605573989656,1.5308015154265315,452826.62201939744,131162.3721040765,83363.48408007159,13,2265,1903,1
-1683.147141293299,53.7862396600418,-4.785206961304829,455261.7408555257,131285.79776244215,80720.07239684208,3,2260,1841,1
-1659.2593057445374,60.72657426321372,-10.405840238854665,457059.5869774614,131606.20577403417,78771.47642288449,13,2242,1809,1
-1628.997562921232,66.71299924785527,-15.220067556116945,458154.0535067793,132154.4365459365,77590.82241040001,0,2165,1790,1
-1592.5239852901716,71.67735935373453,-19.16746189286639,458504.0347514457,132961.4413746028,77250.63394967138,12,2124,1602,1
-1550.1062414257124,75.61971832297749,-22.219236150472423,458102.53432997805,134057.6305699885,77819.19533046208,0,2044,1592,1
-1502.0821118942965,78.62192794569243,-24.358524501228157,456981.72259349143,135470.77416190092,79357.11672443931,4,1951,1582,2
-1448.8295949838118,80.8385817697637,-25.560599940792223,455214.02563094685,137221.7378421346,81914.19187381121,11,1920,1571,2
-1390.7563756809657,82.47391822333452,-25.775697864167235,452909.856664456,139319.46811494578,85526.8341519867,10,1927,1539,2
-1328.3144015693922,83.75121571478336,-24.922485230759925,450209.9766043387,141757.2372836493,90216.18487944952,5,1956,1505,2
-1262.027468279986,84.87816012205516,-22.8960154688435,447270.1734297621,144511.40344615316,95986.44980216247,10,2024,1455,2
-1192.5127715865522,86.02048372128834,-19.58580801477264,444241.9452370534,147543.6722239961,102823.71565689474,2,2012,1457,2
-1120.4791757929506,87.29598963535165,-14.896897392998211,441257.4924734252,150805.9595509336,110695.86879022534,0,2011,1453,2
-1046.69913455825,88.78387989952947,-8.767487465830827,438422.3400975766,154246.2436107112,119554.43507561786,0,2010,1455,2
-971.9748523852071,90.53638853849763,-1.1769238464775462,435812.8018493993,157814.8329377568,129338.6106446775,0,2011,1451,2
-897.1166514539004,92.59001057989231,7.857301717970252,433476.06417451566,161469.11292684948,139979.54837133116,0,2011,1454,2
-822.9298801798884,94.98170972856512,18.2874323769931,431433.0140426923,165174.75887037386,151403.48312906316,0,2009,1453,2
-750.2039260344828,97.76965336490954,30.041829741748924,429683.56597083004,168904.16108161,163534.45316620992,0,2011,1452,2
-679.6961195365543,101.05191829897072,43.029722269374254,428212.4404923071,172633.99581499296,176296.46183003703,0,2010,1453,2
-612.1047527411652,104.97485264048869,57.147077716150356,426993.8001460156,176343.24463171928,189614.8627652641,3,2011,1452,2
-548.045645142856,109.72329381223683,72.28096777196271,425994.97024104366,180012.1179576961,203418.01977588757,0,2011,1455,2
-488.0480141408951,115.4887434532704,88.30769417133607,425179.1972952827,183621.82751591818,217638.87180583674,0,2010,1455,2
-432.56400299980345,122.42064394571486,105.08649458002073,424507.2011324906,187155.00176817927,232215.340986074,0,2010,1452,2
-381.9808412106233,130.58106958541123,122.45481281236364,423938.1676853366,190596.42923100104,247089.82975083194,2,2010,1452,2
-336.6316032118816,139.92215000635923,140.22804232428004,423430.9527279361,193933.89499832765,262208.3610901862,0,2010,1454,2
-296.80291505042135,150.28693789934422,158.201501973505,422945.82587277726,197158.96323242295,277519.53812279593,0,2008,1454,2
-262.73874695723856,161.42453405379462,176.1517515411341,422446.57998419733,200267.30407082418,292973.1823805376,0,2007,1457,2
-234.6396008304074,173.01486968647217,193.84212356095375,421903.1319142089,203258.30177159436,308519.01972439716,0,2009,1453,2
-212.6579240213918,184.70268842443593,211.04014953259545,421294.86594236194,206134.26154401083,324106.24150453194,0,2010,1452,2
-196.8945264264866,196.13092636008486,227.5424579601614,420613.61481240817,208899.57182768628,339683.5692089009,0,2008,1453,2
-187.39883351302905,206.96310715283582,243.1970704829248,419864.7814288633,211559.70497180586,355199.3349037567,0,2008,1455,2
-184.1705707059099,216.89828020604128,257.918665886254,419066.51334809477,214119.79382512122,370601.98271294753,0,2009,1452,2
-187.1607531607139,225.68189246273568,271.6925455617021,418247.82980524603,216582.98959686817,385840.5602713503,0,2007,1456,2
-196.27224862394885,233.1105552998542,284.56367689917334,417446.0499597124,218949.09317587953,400864.91641974804,0,2009,1453,2
-211.36037898354752,239.03196539960356,296.6152099944779,416703.4074722177,221213.72973768378,415626.31136113714,0,2009,1453,2
-232.23352770123302,243.3422320900292,307.9476388055548,416063.68973107147,223368.20644119885,430078.0425505784,0,2014,1455,2
-258.65529682569183,245.97982743377125,318.6668645809638,415569.572665032,225400.3526524205,444175.6384682046,0,2014,1453,2
-290.3503160563451,246.91515113768472,328.8812484124846,415260.204669863,227296.35335633048,457877.23587663786,0,2014,1453,2
-327.0116386651371,246.1385760925489,338.70385530178277,415169.1228714335,229042.682980103,471143.82485522074,0,2016,1451,2
-368.30752000040644,243.65020852268262,348.2555287781419,415322.8159445693,230627.32404911975,483938.90058778314,0,2013,1453,2
-413.88844683722914,239.451526552842,357.66534434974494,415739.58347325027,232040.34045966633,496228.0691526219,0,2016,1455,2
-463.3922923497508,233.5399021188355,367.06624709952365,416428.62115748663,233273.92407012536,507978.6158723195,0,2013,1452,2
-516.4461448568878,225.90737200495576,376.58355700264934,417389.57095916616,234321.8618724782,519158.9695777451,0,2008,1453,2
-572.667511639392,216.54265464908966,386.3176266836311,418612.4834066842,235178.67193538137,529738.5850242889,0,2008,1452,2
