AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),Heel ADC0,MidFoot ADC1,Toe ADC2,LABEL
-993.3669829877065,82.26288972263725,106.73274605233287,262885.1428380697,136346.07888210053,196420.9365063087,2299,2080,1453,4
-995.7270880235367,80.91345274905146,106.89425506087765,263968.6616283847,136289.8008136951,196970.11362838713,2268,2080,1454,4
-997.6744107349639,79.73205834783504,106.77058853463724,265083.6338923504,136168.29922036396,197498.26601024115,2236,2081,1454,4
-999.2468297528175,78.7077942228789,106.39180046359265,266214.74818249943,135990.53651816153,198006.61517725576,2220,2069,1452,4
-1000.4844889689471,77.82138136596939,105.77456698111396,267347.820091205,135764.96034215786,198496.17169871283,2222,2100,1455,4
-1001.4284657613501,77.04708232719409,104.92533142424288,268470.3273931775,135499.311124532,198967.64097179443,2221,2112,1454,4
-1002.1195643737718,76.35620052283846,103.84544273491636,269571.8347337637,135200.4814908477,199421.35413535952,2190,2111,1458,4
-1002.5970651317218,75.72110472831554,102.53607635355385,270644.2664419272,134874.39533512748,199857.21647286348,2144,2112,1453,4
-1002.8975681498794,75.11837879670318,101.00151772650099,271681.85840913974,134525.97420256832,200274.6952612619,2132,2111,1457,4
-1003.0540838895413,74.53083443646375,99.25161106684111,272680.8146656107,134159.21501676674,200672.880140935,2109,2115,1457,4
-1003.0955904093424,73.948391848474,97.30381397200166,273638.79877885047,133777.3563210579,201050.58473425126,2034,2121,1456,4
-1003.0469297994432,73.36781842236749,95.18425313728466,274554.31062270555,133383.1183710275,201406.46624218958,1998,2108,1457,4
-1002.9286627565211,72.79163558904543,92.9275765021332,275425.9776929089,132978.9943231616,201739.1890310435,1950,2106,1456,4
-1002.756956318309,72.22655609817754,90.5758104467999,276251.9377585198,132567.5098812815,202047.5936157399,1933,2112,1455,4
-1002.5440760230854,71.68119698770587,88.17577295666509,277029.4926002844,132151.37214789272,202330.82490709776,1896,2120,1455,4
-1002.2996931765786,71.16270559310507,85.77468595733603,277755.01944272174,131733.509948243,202588.44125697648,1850,2128,1456,4
-1002.032348477281,70.67338148997807,83.41563729754563,278424.04982059577,131317.05209956315,202820.4897198981,1816,2144,1457,4
-1001.7504405648679,70.20873903813602,81.13469004765463,279031.54501518304,130905.25704383421,203027.511070129,1775,2140,1455,4
-1001.4628044933597,69.75713072853955,78.95945615804074,279572.4116133994,130501.38616644152,203210.48954408604,1732,2154,1459,4
-1001.1789853671611,69.30050393801723,76.90852447328075,280042.0632801771,130108.55947523568,203370.7753245069,1731,2163,1457,4
-1000.9089374705669,68.81625334344012,74.99136240224762,280436.8601434043,129729.5983386022,203509.9887342225,1737,2168,1457,4
-1000.6620263919758,68.28006556473919,73.20828565148354,280754.49256589904,129366.82114923887,203629.91521836573,1704,2182,1466,4
-1000.4458542254076,67.66872974567323,71.55076174483894,280994.28735135804,129021.86842912924,203732.41628215712,1674,2187,1465,4
-1000.2656155003261,66.96187476338402,70.00299773340325,281157.32136664365,128695.65878921571,203819.3724242982,1630,2178,1467,4
-1000.1241563163635,66.14274495146631,68.54517521265234,281246.31597783486,128388.47349608415,203892.65089933772,1625,2192,1467,4
-1000.0224544289242,65.19854072484688,67.15710404397711,281265.3488156634,128100.1209373513,203954.0859547316,1602,2188,1468,4
-999.9602786517357,64.12056863190854,65.82094650871773,281219.51585743274,127830.10619291276,204005.45989934925,1550,2211,1634,4
-999.9369068098507,62.904069685611134,64.52277495475394,281114.6491635199,127577.7289315201,204048.48134604047,1479,2227,1633,4
-999.9515943059295,61.54759398029121,63.25296658963512,280957.06299464795,127342.10269983782,204084.7684419038,1459,2236,1632,4
-1000.0035122692788,60.05233768934127,62.00578643318913,280753.3448663463,127122.15122923668,204115.8352896208,1416,2252,1633,4
-1000.091289327584,58.421857834199585,60.778923616261054,280510.2419393197,126916.63464333353,204143.0540249325,1367,2281,1639,4
-1000.2125186872831,56.66212443683284,59.57326343869777,280234.6094848905,126724.20981021963,204167.5744247833,1329,2286,1634,4
-1000.3636592653555,54.78176202701178,58.39270828261982,279933.3741072438,126543.49420041483,204190.23100292962,1279,2310,1634,4
-1000.5406393084448,52.79222483947979,57.243592039526675,279613.4641251086,126373.10492256792,204211.47182919373,1225,2298,1638,4
-1000.7398552833631,50.70762269986101,56.13344630518218,279281.67330613645,126211.6621842676,204231.30795073046,1175,2299,1634,4
-1000.9588171107398,48.54434242568705,55.06958567609878,278944.5112924825,126057.76732691942,204249.28423509005,1140,2310,1636,4
-1001.1960655978726,46.32075628320642,54.05772488399972,278608.0786105261,125909.96233256957,204264.4845412701,1064,2328,1642,4
-1001.4505232615816,44.05698724641019,53.10039876408823,278277.9388720796,125766.67042384601,204275.56053884872,1009,2345,1642,4
-1001.7206805446264,41.77464682381461,52.195505299438004,277959.0145323834,125626.15506502101,204280.75763374518,957,2353,1639,4
-1002.0039925903428,39.49620648621411,51.33560056156336,277655.5413443056,125486.55998443216,204277.93900955943,918,2404,1646,4
-1002.2965940625106,37.24346263828036,50.508414631315205,277371.0514086225,125346.04043905156,204264.62904206407,890,2412,1639,4
-1002.5933325860972,35.035585818212446,49.69865697623589,277108.363525922,125202.92592847082,204238.0765265129,832,2445,1639,4
-1002.8881484080085,32.887820656216725,48.89059161129585,276869.57071003946,125055.85731753199,204195.3328193789,854,2441,1640,4
-1003.1746942417568,30.811046822875966,48.07066212376382,276656.0066963338,124903.87829497874,204133.34570304153,800,2461,1641,4
-1003.4470091042892,28.81199693832143,47.229460120420065,276468.21610141546,124746.45944060001,204049.04734513385,739,2477,1648,4
-1003.7000600090374,26.89394166511033,46.3625846190475,276305.96615942643,124583.43990844944,203939.41941927635,702,2473,1653,4
-1003.9299786980282,25.057278199257194,45.470421082185666,276168.29333036847,124414.92012682001,203801.55314642077,659,2489,1648,4
-1004.13404801529,23.29940557622827,44.55701509546738,276053.5683856393,124241.15498713464,203632.73468381993,599,2511,1651,4
-1004.3106395623241,21.614020593999882,43.62830847625023,275959.5778407907,124062.4727870585,203430.56563250316,579,2538,1647,4
-1004.4591969360064,19.99058467912725,42.690620702140855,275883.62022830563,123879.2430554763,203193.08031453,590,2548,1652,4
-1004.5803318364236,18.414391499295384,41.750231341802284,275822.6450647929,123691.8929782612,202918.80405402588,539,2560,1650,4
-1004.6760599283017,16.86725095983587,40.813673945053516,275773.45288158336,123500.92667956254,202606.74445613922,441,2589,1648,4
-1004.7499754889985,15.32856507552072,39.887896610617744,275732.8932535474,123306.9097803737,202256.36171863752,423,2601,1648,4
-1004.8070832575761,13.776357715070647,38.98000667981658,275698.0089983175,123110.40390659762,201867.55425749964,466,2600,1646,4
-1004.8533536699839,12.188088484170603,38.09653115837112,275666.14709893893,122911.8639111313,201440.65529228287,411,2608,1649,4
-1004.8953753026921,10.541255367072392,37.24247255817097,275635.04939498135,122711.55952360942,200976.44065436214,428,2623,1653,4
-1004.9402505443487,8.813697178674783,36.42086839332881,275602.9353146306,122509.56536987107,200476.15782652955,393,2643,1647,4
-1004.9955456720182,6.983761263167996,35.63316121596654,275568.60194280016,122305.80290489882,199941.57791889558,394,2655,1651,4
-1005.0690930052932,5.030488429373662,34.88004381691051,275531.5172033188,122100.1037958474,199375.06585031885,315,2680,1655,4
-1005.1685230523436,2.933632317577291,34.16239095769194,275491.86262613646,121892.272073584,198779.60367403473,323,2699,1655,4
-1005.300578569872,0.6737318833181046,33.48211673708058,275450.5312174394,121682.12940551573,198158.68384456198,270,2701,1655,4
-1005.4705838227073,-1.7671428533004174,32.8427698896014,275409.10660651565,121469.54022014854,197516.1172755065,298,2703,1663,4
-1005.6824425023028,-4.403793668156957,32.24962556939747,275369.809651967,121254.41480448912,196855.8311396149,243,2719,1663,4
-1005.939096227,-7.245870330239267,31.70928623685926,275335.38501077774,121036.69088494338,196181.65232314696,183,2723,1681,4
-1006.243014342553,-10.296314136212608,31.229111858016402,275308.9562840782,120816.3181047113,195497.12772654614,187,2739,1692,4
-1006.596299331508,-13.551230773701908,30.816785973279625,275293.8826490615,120593.27186614714,194805.42817631274,129,2742,1701,4
-1007.0002466426317,-17.00131238332599,30.480123204575257,275293.6064836116,120367.58998757166,194109.28715131464,181,2776,1699,4
-1007.4548003208023,-20.63372512335581,30.227076413540896,275311.5112142451,120139.41486599334,193410.96801482572,113,2772,1703,4
-1007.9588814971049,-24.433593848705076,30.06583473707841,275350.819563319,119909.03409135962,192712.25872851105,96,2780,1700,4
-1008.5118173014367,-28.385314079732414,30.005064335806626,275414.52256568184,119676.91453754275,192014.4382742275,104,2789,1701,4
-1009.1147591229334,-32.47357382013027,30.054316850297038,275505.3295686498,119443.72401452195,191318.22749711788,67,2808,1703,4
-1009.7711129315287,-36.68357973638074,30.224282367892425,275625.62547374016,119210.32352472494,190623.76933727338,35,2812,1707,4
-1010.4862357282017,-41.00082563891757,30.526643854187753,275777.4149515653,118977.72062353394,189930.63528551627,31,2819,1707,4
-1011.2670667959928,-45.410941953793156,30.97363787402683,275962.26202763023,118747.01555310929,189237.87277150273,49,2830,1706,4
-1012.1218666797953,-49.899696245083035,31.57745302041667,276181.2414975957,118519.36356821319,188544.11742717156,34,2850,1703,4
-1013.0600356617296,-54.45313447852508,32.349758017152624,276434.9095667191,118295.93871047598,187847.7568427484,21,2870,1713,4
-1014.0921974055034,-59.05789283459012,33.30189243021956,276723.3173561014,118077.9006885397,187147.11378625876,17,2891,1708,4
-1015.2305992968074,-63.70142866624998,34.445583594300615,277046.07300544163,117866.37677189171,186440.61732355706,19,2898,1707,4
-1016.4896665127106,-68.37190569156299,35.79329029407139,277402.4078550379,117662.44134284553,185726.93499003112,14,2934,1709,4
-1017.8867606868793,-73.05791015595615,37.35758160666955,277791.23249954625,117467.04957260459,185004.99702983868,26,2947,1711,4
-1019.4429793509303,-77.74773278226289,39.1496420148942,278211.2053629419,117280.90555990228,184273.85256823414,20,2966,1708,4
-1021.1834434647892,-82.42767014754139,41.177556240704995,278660.79456881987,117104.32467705617,183532.443921912,5,2982,1720,4
-1023.1370684862073,-87.07991044676426,43.44517482996732,279138.3209632817,116937.15697782386,182779.39622663765,0,2998,1727,4
-1025.3362687940983,-91.68103763351036,45.95186678800311,279641.99317656923,116778.7706839824,182012.81581707235,0,3015,1719,4
-1027.817031087333,-96.20154614721125,48.69287733262804,280169.8936320273,116628.08407055793,181230.14690028407,0,3056,1719,4
-1030.6195907809215,-100.60641145674484,51.65994278957356,280719.88236559473,116483.64329785192,180428.1345494468,0,3049,1745,4
-1033.7887531146978,-104.8564549316577,54.842056483844424,281289.46942681214,116343.70965187906,179602.83740501344,0,3038,1750,4
-1037.3727123942574,-108.90977409099182,58.22621327907686,281875.72708570445,116206.31012139069,178749.66590544546,0,3021,1769,4
-1041.420935550854,-112.72295194611193,61.79802794370717,282475.29252403136,116069.26945693974,177863.45085030145,0,3007,1778,4
-1045.9824252746607,-116.25246929230346,65.54251119843198,283084.47220037563,115930.29113501866,176938.5156264721,0,3054,1774,4
-1051.1055571761108,-119.45652990846048,69.4457159744075,283699.3680195473,115787.09262447753,175968.7487658358,0,3050,1787,4
-1056.840002604392,-122.29662503461188,73.49761837587724,284315.94288135745,115637.53121337261,174947.6780826461,0,3043,1803,4
-1063.2391334566819,-124.73857816475402,77.69385307203429,284930.0416581603,115479.65104309637,173868.52917702578,0,3070,1803,4
-1070.3597386587946,-126.75374766072147,82.0331992066235,285537.4537814454,115311.5653881626,172724.23613585142,0,3064,1819,4
-1078.2569658711634,-128.31870756864797,86.51330808272725,286134.0916434903,115131.18259207558,171507.3878481421,0,3113,1828,4
-1086.9772479859846,-129.41208745632102,91.12943924996395,286716.2303801992,114936.01082713256,170210.17567348067,0,3172,1818,4
-1096.555308006979,-130.01186992376645,95.87588433537009,287280.6883141843,114723.26728270999,168824.38151441448,0,3167,1821,4
-1107.0161296413294,-130.09479730204816,100.74773668893636,287824.88136421586,114490.1798500713,167341.3798398188,0,3225,1814,4
-1118.3770932722198,-129.6359645368338,105.74223140880933,288346.733327613,114234.1983896349,165752.1959830758,0,3219,1812,4
-1130.6478620029025,-128.60852295778207,110.85960310410853,288844.50024475774,113953.0421196311,164047.64155309377,0,3219,1836,4
-1143.8291386017816,-126.98450435377963,116.10413126485425,289316.591092782,113644.68768726998,162218.47451324828,0,3201,1840,4
-1157.9109875557147,-124.73620874664022,121.4851454912926,289761.39176099986,113307.35628589104,160255.60108730328,0,3212,1844,4
-1172.8706687111755,-121.83758604792877,127.01604838784084,290177.0544869177,112939.46465582305,158150.35819868004,0,3238,1855,4
-1188.6703329354066,-118.26647417669774,132.7104438859081,290561.2720910332,112539.51434353425,155894.85588327976,0,3238,1862,4
-1205.25473217646,-114.0079131764357,138.5769348631823,290911.1297096176,112105.98443193325,153482.35434519046,0,3237,1881,4
-1222.548604202645,-109.0571742103516,144.61435483710423,291223.1036412216,111637.29013817947,150907.61730266328,0,3244,1891,4
-1240.453770910267,-103.42201098183585,150.80778047243425,291493.1924823486,111131.80833213397,148167.1802299555,0,3250,1892,4
-1258.846582451051,-97.12495098221163,157.12529880506148,291717.1035123273,110587.97432838971,145259.568832838,0,3255,1887,4
-1277.5759694554313,-90.20601289364987,163.5156130491285,291890.44970096584,110004.45146727614,142185.5073935841,0,3244,1897,4
-1296.461755199163,-82.72502840053855,169.90682876414542,292008.97628357087,109380.34310456054,138948.11468176535,0,3221,1914,4
-1315.2943981803144,-74.76197987758349,176.20813169734492,292068.8447943359,108715.42549218117,135553.05231366443,0,3195,1894,4
-1333.8381315107963,-66.4148725442535,182.31575142163146,292066.9480484572,108010.40100759908,132008.58527650347,0,3181,1897,4
-1351.836914462624,-57.796288883661546,188.1214088986498,292001.079492004,107267.13118880539,128325.64922518245,0,3233,1919,4
-1369.023286194478,-49.02822985565741,193.52104698418557,291869.64874682034,106488.70319597416,124517.92136830023,0,3134,1916,4
-1385.1308315355243,-40.2342420627556,198.42259433269933,291670.83114519017,105679.17962296905,120601.75181175525,0,3056,1915,4
-1399.9048125668248,-31.532205974845667,202.74907585338497,291401.51085609006,104843.07790684802,116596.10684771658,0,3065,1910,4
-1413.1050511547528,-23.032699465744656,206.43362177407235,291056.4379755368,103984.70875337765,112522.69099376918,0,2977,1913,4
-1424.5031247994502,-14.843487244526882,209.40897610023657,290627.72007545875,103107.54015793955,108406.14036941386,0,2882,1906,4
-1433.8789478127835,-7.076631295799792,211.59945863393943,290104.7269163978,102213.97954144322,104274.27829553351,0,2809,1910,4
-1441.019906379739,0.14608547798755334,212.92176821373053,289474.5154102638,101305.93201004129,100158.37557487442,0,2751,1902,4
-1445.7236523410475,6.691722851558414,213.2931706879661,288722.6966867627,100385.98141315891,96093.22672819265,0,2637,1884,4
-1447.8035165613273,12.417675970670135,212.6405421575396,287834.4897941244,99458.55333338561,92117.16245907686,0,2465,1868,4
-1447.0965846455717,17.17438510078143,210.90717836826602,286796.0032377133,98530.51414245447,88272.10263767272,0,2437,1870,4
-1443.475009618558,20.810136091101583,208.05801439361832,285595.969481998,97611.16039734149,84603.47336142184,0,2227,1845,4
-1436.8566058115775,23.17917455235106,204.08259682561388,284227.6605902708,96711.81852077568,81159.97585601915,0,2156,1815,4
-1427.2098370371043,24.155575104945072,198.9945438650372,282690.8140580345,95845.07222943337,77993.0077851701,0,2059,1641,4
-1414.553189346421,23.655291773996755,192.82784367986818,280993.7392244905,95023.56381164987,75155.38220899948,6,2069,1627,4
-1398.951103948338,21.661367099347796,185.63245178974122,279155.1657764712,94258.79171024132,72699.71163306884,1,2051,1598,4
-1380.5040971982044,18.24745564340381,177.47351817967345,277205.2368694523,93560.38610643365,70676.72196272631,8,2134,1638,4
-1359.3292127333984,13.599622847537562,168.43752682154914,275185.74629882094,92935.8561033237,69133.23766083653,3,2189,1766,4
-1335.5378013068557,8.028864029417646,158.6418790461393,273149.8373977257,92390.59349331405,68110.39983682286,0,2226,1764,4
-1309.2217974796247,1.9599376642204436,148.23961442482633,271160.6861564408,91927.73677370985,67643.00941643292,0,2207,1742,4
-1280.4492070971148,-4.106363819262759,137.41809219339427,269288.81365358393,91547.53302500109,67759.94775987898,5,2117,1563,4
-1249.2664167734174,-9.641795558000846,126.39632632433047,267608.79943030607,91246.44534369487,68485.0965115101,0,2035,1530,4
-1215.7104699918946,-14.141454194581875,115.41841757314694,266195.34640741866,91016.58217240778,69838.33147819515,0,2043,1503,4
-1179.8325703726896,-17.18072073801863,104.73820344468686,265117.7449029172,90845.73635802767,71836.31096694103,1,2047,1453,4
-1141.7243274422235,-18.463179392913318,94.59913181435921,264433.9413645671,90718.1031366883,74492.69275385347,0,2039,1452,4
-1101.5351912023675,-17.836304131993106,85.21373721190237,264185.98348775366,90616.0263300042,77817.58561734736,1,2027,1452,4
-1059.4780418484145,-15.27734439040436,76.74396839577113,264396.9635745115,90522.90875373481,81816.532218659,0,2022,1453,4
-1015.8275742217742,-10.86995353414303,69.28991444641497,265069.88512542826,90426.19947839656,86489.55335482811,0,2021,1453,4
-970.9148855165587,-4.784472915529675,62.896548199521646,266189.45524001314,90319.18976387438,91830.7705106593,0,2018,1452,4
-925.1194262323961,2.739616903178273,57.57858534456004,267726.41260481527,90201.4690740765,97828.80375435344,0,2012,1453,4
-878.8609753411472,11.413423102535704,53.35007289804125,269642.16284741333,90078.3077638402,104467.45229265925,0,2010,1451,4
-832.5887211243095,20.92518679075936,50.242194087928794,271892.1798745348,89958.8349272316,111726.23880284166,0,2010,1451,4
-786.7623788283886,30.9728506654262,48.304304627184166,274428.5430649135,89853.08471991331,119580.9313323173,0,2010,1452,4
-741.8324131948632,41.28873501491338,47.5930799806804,277201.72803374595,89769.13337760032,128003.78636360487,0,2012,1452,4
-698.2260167535185,51.648298137891175,48.154516736680925,280161.6256452249,89711.66683833841,136963.39026578286,0,2010,1455,4
-656.3356296320421,61.86938319842297,50.00292795931085,283258.5712601222,89682.02519844007,146424.68844723582,0,2009,1454,4
-616.5113698322548,71.80771610606266,53.106537059837,286444.630794089,89679.08805682092,156349.3654605836,0,2008,1455,4
-579.0611329025176,81.35000588425734,57.38778141759138,289674.93434651324,89700.6252648016,166696.6875342866,0,2008,1452,4
-544.2558227226511,90.40599113272118,62.73390130090506,292909.00915550755,89744.84777184096,177425.06138658285,0,2009,1454,4
-512.3365276303855,98.90109096297371,69.00954277800095,296111.65394024603,89811.56968671002,188493.35991897757,0,2010,1454,4
-483.5216285358415,106.7708853923659,76.06849235900982,299253.07296774536,89902.59029886135,199861.06981260583,0,2010,1451,4
-458.011135920373,113.95800403288895,83.76233541202393,302308.67472067976,90021.55258792052,211487.65051800277,0,2011,1455,4
-435.98593262347697,120.41071428796938,91.94507807823094,305258.9412101241,90173.58292272074,223331.8356608698,0,2010,1451,4
-417.60252225136,126.08182920930454,100.47624064701947,308089.4589340881,90364.848723342,235351.2607234346,0,2010,1452,4
-402.98787705917596,130.92757136502155,109.2237117453218,310790.89990818716,90602.25135690346,247502.19302032853,0,2010,1454,4
-392.23709674935054,134.90729990282003,118.06672781056483,313358.66679746285,90893.37599560773,259739.3322675598,0,2010,1455,4
-385.4124054022091,137.98502055638224,126.89955470881972,315792.17585769563,91246.57045338275,272016.13904844224,0,2011,1452,4
-382.54295755562214,140.13220519275515,135.63434403481284,318093.9438944962,91670.95688944316,284285.30378816096,0,2010,1451,4
-383.62600239622077,141.3309778044817,144.20204850843268,320268.5885969403,92176.25886889717,296499.098889699,0,2011,1451,4
-388.6284491884963,141.57704350896023,152.55267360061103,322321.7912265441,92772.44537924073,308610.1713764551,0,2010,1452,4
-397.48776337274654,140.88111904377547,160.65585743034825,324259.38386866846,93469.3026806658,320572.40004755004,0,2011,1454,4
-410.1129232425261,139.26771420985915,168.50185651642263,326086.6777755076,94275.96188843604,332341.49781378015,0,2009,1453,4
-426.38636083593525,136.77170388110284,176.10246183589953,327807.9402411025,95200.30220667395,343875.947484194,0,2009,1451,4
-446.1658085641939,133.4344394447096,183.4900532691138,329425.9373708098,96248.31131161065,355137.8528230584,0,2009,1452,4
-469.2856347789439,129.30008876250207,190.71268818773942,330941.5650938712,97423.60511476277,366093.1603115165,0,2009,1452,4
-495.55911767123405,124.41164730510242,197.82564617248363,332353.5763001569,98727.20032371455,376711.74046178267,0,2010,1452,4
-524.781331277316,118.80772257826105,204.88300829066452,333658.3497998259,100157.52028123218,386967.28113464516,0,2008,1452,4
-556.7322682687667,112.521528813478,211.93177682264746,334849.6538591811,101710.6200619164,396836.8090505163,0,2008,1453,4
-591.181193591401,105.58099938294829,219.00801576231544,335918.426667381,103380.58314623707,406300.3067112959,0,2009,1454,4
-627.8904013783124,98.00830961479119,226.13457404088206,336852.62051573617,105159.87280900971,415340.37749750627,0,2009,1452,4
-666.6170720320658,89.81789373438454,233.32061157855068,337637.16110028984,107039.5419516817,423941.75103410025,0,2010,1452,4
-707.114953616108,81.0128844573622,240.5619995911897,338254.0379200231,109009.43699139336,432090.88302861893,0,2009,1453,4
-749.135075981727,71.58169949614668,247.8407858504788,338682.4390132907,111058.37383172661,439775.54227549944,0,2009,1452,4
-792.4248139947441,61.49585905255806,255.12277533501822,338898.91462481837,113174.28547402093,446984.28818318754,0,2009,1451,4
-836.7276425336045,50.708006182697154,262.3541407188534,338877.67426074954,115344.5273239476,453706.1617796518,0,2009,1452,4
-881.7837043338511,39.150163121203796,269.4593997894887,338591.0221495963,117556.30598362038,459930.51212806517,0,2008,1454,4
-927.3313125022754,26.73335843553322,276.3436632163357,338009.9966023674,119797.172074313,465646.8045020794,0,2008,1453,4
-973.1110095245139,13.348800259481163,282.8998781282804,337105.34844450816,122055.63691467275,470844.5890014129,0,2008,1452,4
-1018.8695073581911,-1.1295728855356295,289.0174992312018,335848.6785739487,124321.63714391305,475513.4676178351,0,2009,1455,4
-1064.3614217837417,-16.841207588533347,294.589784729592,334213.5875967284,126586.53535194998,479642.8727226104,0,2007,1452,4
-1109.3510372243322,-33.934092401718715,299.520369156464,332176.9526875989,128842.74835323302,483221.8593007905,0,2008,1452,4
-1153.6132842268491,-52.559529129661215,303.7282383168673,329720.1839347994,131083.18791939248,486238.9234996819,0,2009,1452,4
-1196.9321860798452,-72.8663535421756,307.1492522199548,326830.24169916596,133300.6039580797,488681.7636539698,0,2009,1453,4
-1239.0984829796942,-94.99410516292191,309.73503643253423,323500.48706925265,135486.92590686592,490537.1135108754,0,2008,1454,4
-1279.9068684952977,-119.06579774139688,311.45119688196297,319731.3793866254,137632.7419762178,491790.65921081504,0,2008,1454,4
-1319.15291022514,-145.18099759952497,312.27596642665554,315530.8063974479,139727.10361530527,492426.97868155706,0,2007,1455,4
-1356.6314393124574,-173.40894327195338,312.1993710305962,310913.95339912997,141757.72424141964,492429.56764515856,0,2008,1454,3
-1392.135997609039,-203.78125745377258,311.2225722216934,305902.9852188464,143711.34914013144,491780.959032382,0,2009,1454,3
-1425.4590518090815,-236.28338041296337,309.3571872300825,300526.59800838056,145574.15714175612,490462.9178000773,0,2009,1454,3
-1456.3946386264015,-270.8445048134021,306.6246401799205,294819.22132830496,147332.2901267499,488456.77511529863,0,2009,1452,3
-1484.7422401583724,-307.32841248652704,303.0556891769792,288820.16670722765,148972.3757486017,485743.9277851343,0,2009,1453,3
-1510.3112905441355,-345.52951326223007,298.6895089340827,282572.83089888166,150481.91766065056,482306.5403460459,0,2008,1453,3
-1532.9285786904716,-385.17602985658226,293.57149242659915,276123.5842300282,151849.71630294778,478128.51158256043,0,2010,1454,3
-1552.4464317227785,-425.9361153246935,287.75070053904847,269520.75703383505,153066.2891579756,473196.6075283412,0,2006,1455,3
-1568.7486362882357,-467.4229578103545,281.27843625233425,262814.25672125816,154124.15558169276,467501.5916200735,0,2010,1454,3
-1581.75562809508,-509.20004089210187,274.2077188174323,256055.59082040377,155018.03272358613,461039.2952109014,0,2012,1452,3
-1591.4292953220563,-550.7858385737522,266.5931248749341,249298.24847602737,155744.90284378518,453811.61531335185,0,2009,1459,3
-1597.776689507473,-591.6571008007988,258.49099856821874,242598.427421101,156303.85192960704,445827.2688654336,0,2010,1454,3
-1600.8537092871254,-631.2533892828117,249.95959054129702,236015.67059900245,156695.74401253933,437102.1652766296,0,1997,1462,3
-1600.7680187700985,-668.9827342423522,241.05876566568853,229613.215276909,156922.86823536857,427659.68045781564,0,2000,1463,3
-1597.678818699813,-704.2296962316747,231.84893236589198,223457.83292214037,156988.57889777634,417530.9261171622,0,1991,1469,3
-1591.7928850933097,-736.3695199963521,222.38893986228996,217618.82185669502,156896.88892407884,406754.743867858,0,1974,1479,3
-1583.3586355917782,-764.7843204452198,212.73457726536571,212166.5393271613,156652.15806474336,395377.66326317133,0,1973,1484,3
-1572.6585145513561,-788.8775906357615,202.94025922878652,207170.50489173818,156259.19757449513,383453.78285865416,0,1972,1488,3
-1559.997971056334,-808.0893313269341,193.06418055331346,202696.51367704925,155723.95299832564,371044.0275939719,0,1974,1481,3
-1545.692938481396,-821.9088223769995,183.1747587780063,198803.4894756231,155054.5411956709,358215.29530291667,0,1968,1490,3
-1530.0581880208078,-829.8826243540544,173.35658446902337,195540.69625411404,154262.39283272982,345039.9844989475,0,1964,1488,3
-1513.3961550749866,-831.6230061029308,163.7152347068617,192944.68428084833,153363.39257436394,331595.4728633943,0,1968,1487,3
-1495.9866809882685,-826.8193309953659,154.3805161285201,191036.40319421608,152378.714059112,317963.88172058744,0,1972,1483,3
-1478.076455140539,-815.2557234418312,145.50933281465183,189819.43620149288,151335.07956909406,304232.41167580977,0,1971,1485,3
-1459.8696649057285,-796.8419346505655,137.29050708953852,189279.2304761305,150264.58484376836,290493.59943688015,0,1969,1485,3
-1441.5257322485886,-771.649726048571,129.95055521748367,189383.09326061624,149204.16974799463,276845.51110422163,0,1971,1485,3
-1423.1620050339443,-739.9374893009,123.75030962004254,190081.10201883139,148193.83934857327,263391.6030955967,0,1969,1485,3
