AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),Heel ADC0,MidFoot ADC1,Toe ADC2,LABEL
-1005.1686200007147,66.95884205370866,20.050022405727685,207607.35450690758,221310.02685761062,233316.86629977624,648,2109,1445,0
-1003.6297754895207,66.09341905361077,15.95357602387355,208439.41497934185,219903.84225196508,235405.1808897939,615,2110,1450,0
-1002.3133274840827,65.2952617752736,11.742432362397688,209170.67910906108,218579.80336388998,237339.3884712425,580,2135,1452,0
-1001.2223183361918,64.53111462204595,7.493069145744339,209806.95060485214,217340.27209154528,239120.6673181834,498,2131,1466,0
-1000.358400563091,63.77090824424989,3.2742854550660603,210355.77699017758,216184.2077167766,240751.33869548872,469,2117,1468,0
-999.7195936968407,62.99040310422215,-0.8586159004875534,210826.11278032555,215107.61816467598,242234.62186931798,402,2123,1491,0
-999.2993048437128,62.17138168188748,-4.864778109897138,211227.82022865218,214104.74375565565,243574.4713232923,318,2134,1491,0
-999.0864260593643,61.30039854602835,-8.715972359526745,211571.14603695172,213169.38181345147,244775.46386046676,238,2150,1562,0
-999.0670052747035,60.36677508378233,-12.392141538103541,211866.30436134717,212295.88732660626,245842.70883817738,227,2144,1486,0
-999.2272787746717,59.360176667677756,-15.87542332399371,212123.15573029727,211479.78082869234,246781.8017706472,225,2124,1507,0
-999.5565283446875,58.26849772568361,-19.145763463827326,212350.99363074425,210717.95659550378,247598.77889644387,125,2152,1683,0
-1000.0482529526993,57.07676668570977,-22.180185195263615,212558.5028737585,210008.39499772902,248300.00148770778,83,2183,1703,0
-1000.6995366507357,55.76722076603526,-24.954661584508198,212753.86494139233,209349.46296128212,248891.9752875072,84,2143,1705,0
-1001.5092567505232,54.32062074744934,-27.446841752530986,212944.88732754052,208739.22459810082,249381.15090922124,92,2121,1592,0
-1002.4755480985158,52.718822778431644,-29.639783105739845,213139.11116910793,208175.11443887837,249773.76167268975,40,2090,1570,0
-1003.593648502523,50.947325870219785,-31.524565365093444,213344.012609816,207653.90522754035,250075.76419534074,15,2112,1584,0
-1004.8559600115947,48.99592446176177,-33.09719787057414,213567.1117548796,207171.76819901334,250292.82537396267,44,2147,1784,0
-1006.2535505944728,46.858513306582076,-34.3534771583698,213815.4304875868,206724.31369624202,250430.17017852582,0,2147,1768,0
-1007.7763398824569,44.53469759020108,-35.290337366327726,214094.287768719,206306.70206202476,250492.29736069147,0,2099,1615,1
-1009.4121984555153,42.032526656891406,-35.91234209779709,214406.12264932448,205914.21838597473,250482.81211813254,0,2079,1634,1
-1011.1478546019205,39.368950742410284,-36.23442848332202,214749.99198645068,205543.45957049108,250404.5011726277,0,2095,1650,1
-1012.9725347817857,36.56679407521442,-36.2765378820952,215121.92404658187,205193.50604753577,250259.5202666468,0,2098,1660,1
-1014.8825731129009,33.65059721894347,-36.053464056950965,215515.80004957385,204866.24238633065,250049.50253058647,0,2006,1722,1
-1016.884903261201,30.644041851190064,-35.56650223092778,215924.2313372277,204565.67020174634,249775.5316093328,0,1993,1759,1
-1018.9980140845706,27.56968930385393,-34.80135474934808,216339.07262000747,204296.7773917941,249438.0444513178,0,1988,1768,1
-1021.2503942172237,24.449595370586003,-33.732119258310505,216751.65095833363,204064.47348263007,249036.67432859688,0,1947,1815,1
-1023.6780682868609,21.305056123159876,-32.32864439635157,217152.99542209873,203872.70200505157,248570.00857513846,0,1940,1851,1
-1026.3227450878628,18.155573751361278,-30.563562842159943,217534.08096210807,203723.8860067099,248035.34251633615,2,1877,1873,1
-1029.2316010208938,15.01822945261535,-28.416222847919524,217886.00930961533,203618.8888666964,247428.4922369523,8,1876,1865,1
-1032.4597876535265,11.908356215808496,-25.87487582487713,218200.15035802592,203557.37941161875,246743.6306409492,0,1785,1964,1
-1036.073577983949,8.840717912923544,-22.94023004314739,218468.25963968554,203538.28613079488,245973.18264463346,0,1693,2037,1
-1040.1480613857843,5.8297856127508165,-19.629314978466716,218682.74843906652,203560.08580451563,245107.86962793616,0,1700,2056,1
-1044.7579676101802,2.89110264467809,-15.97304237337277,218837.34491474502,203620.91776104705,244136.9273327636,0,1731,2077,1
-1049.9687268313867,0.04556923808656774,-12.006577059092217,218927.87891266248,203718.69271726263,243048.43406970383,5,1535,2202,1
-1055.8340293686924,-2.6763424371731226,-7.762311512151256,218952.64630129837,203851.37049190025,241829.7591612051,3,1576,2176,1
-1062.3979569353571,-5.232014081191817,-3.2694268058658396,218912.26594206828,204017.354410195,240468.32997082022,0,1463,2255,1
-1069.696988102053,-7.564201791706628,1.4452014012242302,218809.1540842332,204215.72356062767,238952.70569685008,0,1407,2306,1
-1077.7614800837162,-9.60025380192371,6.356043376256996,218646.6748251123,204446.19393971487,237273.65478076568,0,1345,2370,1
-1086.6179308409564,-11.256411394159878,11.43516376835322,218428.31963592552,204708.92499583974,235424.90924391823,1,1250,2398,1
-1096.2913855443176,-12.447087604108765,16.645375970734964,218157.40457583457,205004.23525712854,233403.10400197865,7,1258,2402,1
-1106.8063749819503,-13.093973133313368,21.933776437581354,217837.46285222872,205332.26559533758,231206.7885394079,0,1134,2462,1
-1118.1853228423483,-13.1282395864069,27.22977753981291,217473.08201909976,205692.74308459333,228835.4322334716,0,1171,2518,1
-1130.4460098867946,-12.485468336769886,32.44956489801851,217070.73599439094,206084.96103676208,226289.399243425,0,1002,2562,1
-1143.6013837760793,-11.100669979611903,37.5071946456234,216639.32967614653,206507.86279326,223570.82959824742,0,959,2634,1
-1157.6617777001645,-8.910771764602906,42.32543949731439,216190.2327228567,206960.03884631113,220684.50762821338,5,861,2678,1
-1172.636495863995,-5.865537166416841,46.835570477706234,215736.67386200477,207439.6462180948,217637.55411988616,0,854,2706,1
-1188.5333309963735,-1.939968494886442,50.96937078427293,215293.02786095988,207944.41136482984,214437.64726933977,0,777,2741,1
-1205.356333237816,2.861316451913101,54.655820852411,214874.71771800582,208471.76420415807,211091.05539064755,2,735,2781,1
-1223.101869139291,8.511517435170827,57.82544158848268,214498.55672270872,209019.05700310922,207601.78289945266,5,693,2828,1
-1241.7533451731006,14.976717853154346,60.41853527608053,214182.8615987905,209583.86100951605,203971.76814413888,2,589,2851,1
-1261.2759224501535,22.22890889879638,62.393469201674435,213947.09926521903,210164.23438367664,200201.55565127486,0,529,2872,1
-1281.6124048536399,30.24998945339591,63.73222932405518,213811.19060378324,210758.80275921256,196291.10818923992,0,480,2892,1
-1302.6806431764687,39.028755394855,64.443064887076,213794.61382349214,211366.64889115546,192240.6198468524,8,412,2922,1
-1324.3730969987646,48.55535390586758,64.55963850620122,213915.24500230953,211987.0427428073,188051.3225509618,0,339,2971,1
-1346.558397912574,58.81513355897783,64.13587680996551,214187.85326798225,212619.03707034863,183726.27503788643,0,307,2964,1
-1369.082313034356,69.78359314518798,63.238723895475594,214622.657326927,213261.07709062664,179271.0866326999,1,259,2981,1
-1391.7666106793256,81.42342359170328,61.94064766923495,215224.38650693375,213910.7770662113,174694.45874054634,6,212,2982,1
-1414.4070394451883,93.6829657772282,60.31179182487812,215991.77209420313,214564.87016222568,170008.45934692913,9,178,2993,1
-1436.7712757289269,106.49520883426995,58.41317783838422,216917.32462731528,215219.23069530632,165228.7281592983,11,157,3011,1
-1458.597432529409,119.77715268766214,56.29191996310327,217987.4373916874,215868.8937798004,160374.7439647611,11,147,3027,1
-1479.593701566713,133.42941537735703,53.97734290101606,219182.79205743942,216508.09137932464,155469.99713813476,14,95,3010,1
-1499.4379532130217,147.33539345473048,51.47840748309384,220478.8560305921,217130.35832860885,150542.0754794886,11,124,3016,1
-1517.7780127644517,161.35974246948192,48.78484808201537,221846.37253282382,217728.84909984592,145622.65666696438,12,149,3021,1
-1534.236617914242,175.34657753281698,45.87354587763521,223251.92494698946,218296.96610592693,140747.2677568026,19,130,3017,1
-1548.4214134665565,189.1177845994844,42.717810086959,224658.39968679196,218829.07071675296,135955.0163176396,8,149,2999,1
-1559.9379745976762,202.47280139064267,39.29575571261552,226025.14133070875,219320.97010795833,131288.32642278398,8,185,2967,1
-1568.4050979064625,215.1908432494872,35.59714003533299,227307.96719613243,219770.04968714213,126792.40336416826,15,235,2929,1
-1573.4675567068753,227.0339833906507,31.625997716849394,228459.20066853354,220175.03515358013,122514.66553729952,19,327,2878,1
-1574.8038036973214,237.74942092018625,27.393681309871244,229428.0529587242,220535.59704727784,118504.33839420791,25,409,2795,1
-1572.1351222143628,247.07043846401842,22.90740764894385,230162.06220061996,220852.154407855,114811.95728963247,24,540,2694,1
-1565.240551153149,254.71911561283554,18.166986768417484,230609.66518158177,221126.0344680443,111488.92477301988,30,707,2554,1
-1553.9754327386065,260.4244298290111,13.171874133203787,230723.68014169583,221359.86777511466,108587.25168829181,29,829,2446,1
-1538.2882066004825,263.96509325043513,7.929883831260417,230465.60786942477,221557.95426716722,106159.10305285995,3,992,2328,1
-1518.2253584778832,265.22135496989915,2.4620463096857117,229809.67708416947,221726.3221544256,104256.06999084374,9,1152,2227,1
-1493.9132618913918,264.21330645155444,-3.1901128572152695,228745.89972245845,221872.34607615258,102928.3253861606,20,1288,2083,1
-1465.5184577067114,261.1156175459978,-8.945935680627656,227282.61994640512,222004.08601987787,102223.75454802334,17,1376,1983,1
-1433.2090671629587,256.2447345570031,-14.663545397086091,225448.02657901958,222129.66059292617,102187.47642233326,15,1539,1879,1
-1397.140199249535,250.01723251568507,-20.136045012097927,223288.92076841922,222256.50243242958,102862.06124617904,12,1716,1723,1
-1357.4647772078692,242.88868305759024,-25.1141175234169,220866.545658671,222389.9792693985,104288.09313770017,4,1788,1643,1
-1314.3573664456746,235.29806994985296,-29.340116014221053,218251.68863930993,222531.4148530761,106504.29455817858,11,1839,1567,1
-1268.0393616952942,227.63124883209204,-32.58025243640049,215520.32536823384,222675.6964888784,109546.27149540962,13,1898,1511,1
-1218.8001115992695,220.19346777932398,-34.65391938298321,212749.0354755267,222808.54272627176,113443.60649974989,22,1931,1490,2
-1167.0111732375863,213.18856635057614,-35.456135409433365,210010.60390031847,222904.3940126068,118216.46928949453,18,1969,1459,2
-1113.1286262109702,206.71396032439733,-34.968799286410025,207370.6788158762,222926.33695984705,123873.17883198093,4,2010,1419,2
-1057.6807157438302,200.77253369862146,-33.264268572321946,204885.16036335056,222828.38094508759,130409.05009614132,11,2013,1418,2
-1001.247207931996,195.29382516861952,-30.503059908918246,202598.68613184404,222559.13938420566,137806.2097635035,8,2006,1425,2
-944.4344561235678,190.16038288343668,-26.9202740596011,200545.0241744025,222066.66651803325,146034.38868152932,0,2013,1419,2
-887.8443701082462,185.23968798401594,-22.797928186407226,198748.97668635094,221304.83503326762,155052.64794701317,0,2009,1419,2
-832.0469075732108,180.41534981796232,-18.43227816555563,197228.6219256268,220239.68942749713,164811.11041203936,0,2010,1419,2
-777.5648242909455,175.61157355304329,-14.101254950784952,195997.21747196282,218853.98177417315,175252.47438017718,0,2010,1419,2
-724.8646185905626,170.81121702204078,-10.026452800364295,195064.7854618619,217149.92749271047,186314.15181262518,0,2009,1420,2
-674.3517919746753,166.06239066961655,-6.337338426206129,194439.11593668984,215149.8165842296,197930.5488672212,0,2007,1421,2
-626.3762838515389,161.46450014607572,-3.0571696242135666,194125.54894417388,212892.82726783332,210034.9131686208,0,2010,1417,2
-581.2491442576431,157.1356906829117,-0.11758537609202524,194125.5562254463,210427.81337231596,222561.2793117993,0,2009,1418,2
-539.2626834712116,153.17895855508826,2.6096924328177753,194435.23618271988,207805.31006069412,235445.90904847067,6,2010,1417,2
-500.70107074603254,149.66034888501312,5.278974750956428,195045.06207730004,205071.73421451583,248627.5575627637,0,2009,1420,2
-465.83686041982713,146.59764035045717,8.040445315692672,195941.13690036073,202265.62822508274,262047.28706373845,2,2002,1421,2
-434.92224734788925,143.95761624060492,11.01808606465151,197107.03467301896,199415.74313279567,275648.0331563686,3,2008,1423,2
-408.18282583665433,141.66368547883224,14.299219242056996,198525.54880114482,196541.33500623202,289373.9355104794,0,2010,1417,2
-385.81339710447287,139.61112888493756,17.933164097663457,200180.36617140146,193653.96178474664,303170.02895955043,0,2009,1422,2
-367.9723903889613,137.68661182924606,21.936539726886934,202057.3120878373,190759.73130201577,316982.12885496946,0,2009,1419,2
-354.773089437882,135.7895203410745,26.304413064550765,204144.68994083343,187861.63211110872,330756.888377176,0,2009,1418,2
-346.27536646765515,133.84800718768247,31.023860108611622,206432.81219941244,184961.9488330804,344442.6812083096,5,2009,1421,2
-342.4841922793865,131.82414505587113,36.08502680875463,208912.66103648182,182064.6024897783,357990.78978099284,0,2010,1419,2
-343.3558068220874,129.71057124057018,41.48787051952631,211573.636426336,179177.12271380905,371356.10329719353,0,2006,1419,2
-348.8071038665053,127.52314387161854,47.24487792913578,214401.2326602571,176311.78719289877,384497.51441175264,0,2008,1418,2
-358.7248377626455,125.29008060071452,53.38026790250532,217375.5439858285,173485.40944580897,397378.36707838194,0,2009,1418,2
-372.9739194027279,123.03712234398593,59.92736345951254,220470.64938584054,170717.88238034977,409967.04206920095,0,2008,1418,2
-391.403271821728,120.77342998359458,66.92494461257886,223654.5641880831,168030.42309910824,422237.0735428418,0,2008,1419,2
-413.8486846993741,118.4830160954799,74.41092866843843,226889.80596594684,165444.07214303085,434166.3804738419,0,2010,1416,2
-440.13411888083317,116.12156339744446,82.41330342740343,230134.7195441967,162978.19470734138,445736.1637618494,0,2008,1415,2
-470.0711746527335,113.61815173702958,90.94217508289233,233345.05494796304,160649.20155336914,456929.7127930886,0,2008,1415,2
-503.45698912422984,110.88266600770214,99.98541573109104,236475.38336453305,158469.87110835413,467731.2127471063,0,2006,1415,2
-540.0730397967754,107.81714564383013,109.50636924318138,239480.52043716406,156449.03037267446,478124.99846083653,0,2006,1415,2
-579.6852459755318,104.32577899056807,119.4421457315376,242316.67922957253,154591.46038713603,488095.1628519741,0,2006,1416,2
-622.045147071013,100.320081741789,129.7031418512019,244942.05581818844,152898.16890990225,497625.40895740956,0,2008,1419,2
-666.8929708852176,95.72035040473172,140.17425562991474,247317.1658227131,151366.98931520924,506699.37942007935,0,2008,1416,2
-713.9605831165235,90.45517672335812,150.71709197080648,249405.04917750828,149993.34755646336,515300.9845055556,0,2005,1417,2
-762.9733024195782,84.45921422073592,161.17406681341296,251171.2971328818,148771.1850316893,523414.3262249125,0,2005,1419,2
-813.6524589436705,77.66902497180749,171.37553692279624,252584.0684824201,147694.05566261563,531023.6057543164,0,2011,1422,2
-865.7176705338162,70.01834639930946,181.14728404612507,253614.14326998542,146756.13292262258,538113.020150341,0,2007,1416,2
-918.8891236268362,61.43419786320976,190.31638086505887,254235.00484657983,145952.83770072457,544666.562167781,0,2008,1416,2
-972.8921543483525,51.83409601422893,198.71672045949,254423.00476188614,145281.09685739942,550668.0377091375,0,2005,1416,2
-1027.4605478875726,41.12422080602283,206.1930408667272,254157.59272472368,144739.33205025608,556101.1774603996,0,2010,1418,2
-1082.335535531021,29.196528535468325,212.60125757939184,253421.7990897171,144327.14480229095,560949.725884284,0,2011,1419,2
-1137.263304286132,15.923841650017089,217.8071988601394,252203.27000116702,144044.6774742584,565197.7906819006,0,2011,1416,2
-1191.992520626508,1.156580358786905,221.6861712127471,250495.62642026442,143891.89011651825,568830.1875494933,0,2010,1418,2
-1246.272739620635,-15.275208380723043,224.1220584445737,248299.72293394117,143867.97732532228,571832.2877020136,0,2011,1416,2
-1299.8545299177995,-33.55494784888997,225.0049369101602,245624.77125694888,143970.91237621458,574189.5050785429,0,1987,1434,2
-1352.4879946022613,-53.87003487605159,224.2298158280651,242489.26904526996,144197.21371887566,575886.7485719154,0,2000,1425,2
-1403.9184295383452,-76.39985846978848,221.69991335905118,238921.38134609436,144542.1977294525,576907.9468469354,0,2001,1425,2
-1453.8824263328268,-101.30086650431025,217.33332588131083,234958.5951058247,145000.7434199017,577235.6883894706,0,1992,1430,3
-1502.1053450689944,-128.6924055009781,211.0679964988375,230646.95913232878,145568.13793451237,576851.0046324582,0,2001,1425,3
-1548.301030134965,-158.64735788256118,202.86287120060769,226040.06029739976,146240.60203106602,575733.3017857993,0,1982,1444,3
-1592.1760503095354,-191.18662841077597,192.69773250497963,221197.61014350996,147015.56417305718,573860.445440471,0,1994,1432,3
-1633.435712595134,-226.2745061748004,180.57428977825322,216184.0742928167,147891.86957563533,571209.0023489493,0,1981,1447,3
-1671.7893684035396,-263.81345231242057,166.5191462607598,211067.4572406846,148870.04436334776,567754.6440971955,0,1966,1449,3
-1706.9569488823136,-303.6382145721904,150.58829404462875,205917.6827305762,149952.6938836528,563472.717644331,0,1984,1447,3
