AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),Heel ADC0,MidFoot ADC1,Toe ADC2,LABEL
-1467.9122455198794,-20.876381605667643,225.17016486774216,256234.51835882178,90524.81030022146,123995.89109503615,13,281,3057,4
-1497.0929049062331,-6.072439488592096,220.02559451683578,256135.68784851045,88328.00417415536,119440.22546937222,20,246,3051,4
-1525.946662223357,9.492231919579915,213.95195330982438,255984.5931734534,86094.14227531356,114846.16440812843,17,195,3066,4
-1554.1006487062477,25.71959021546899,206.99258900571704,255757.74086911828,83834.5722938388,110244.3287683521,17,206,3076,4
-1581.1364309852922,42.48750672229114,199.19565348639523,255428.51779009265,81561.73579470666,105668.1628270216,17,161,3070,4
-1606.589206286143,59.64788341122244,190.60692664587472,254967.32313031933,79289.06096587794,101153.80384531594,5,157,3062,4
-1629.9490761843495,77.02458988059215,181.26332866031888,254341.85086173416,77030.99327484879,96739.94489556282,16,162,3046,4
-1650.6671624273215,94.41110507496377,171.19104741811515,253517.63687073486,74803.3319368608,92467.80970901278,27,203,3035,4
-1668.1700603956829,111.5685710925988,160.40965230272843,252458.98728304834,72623.83089711638,88381.06236393246,20,293,2977,4
-1681.8797072889197,128.2249327331367,148.93965806306375,251130.1141953741,70512.83270392532,84525.76742936355,18,461,2914,4
-1691.2378218381223,144.0769142381334,136.80848672633442,249496.4673678078,68493.54622026536,80950.60699388373,11,552,2831,4
-1695.7369511440033,158.7960158265917,124.05285457547538,247526.57393630026,66591.71638784981,77707.24393574095,31,708,2673,4
-1694.9492579642617,172.03760367805427,110.71875615136987,245194.31041388193,64834.93931022157,74850.67641088762,22,882,2513,4
-1688.5453626060523,183.45823657172588,96.85931855207676,242481.7594681587,63251.915899599815,72439.20628317239,8,984,2383,4
-1676.3075460730283,192.7473656301382,82.53245757737594,239383.10355522495,61871.64970259159,70533.5894360831,27,1129,2249,4
-1658.138534920315,199.6651771596703,67.80234080467653,235908.65191600952,60722.727413342436,69195.53735615927,0,1276,2106,4
-1634.0599025768302,204.0778857058353,52.74423002528142,232087.5590184391,59832.68793377201,68485.54562160786,20,1383,2022,4
-1604.198515043444,205.98985554199868,37.44733382482109,227969.0358342903,59227.24198885001,68459.78611341365,17,1530,1915,4
-1568.7678855248544,205.56133040665566,22.014636440345424,223622.54849186193,58929.42382099333,69167.09523572386,8,1653,1782,4
-1528.0495401851106,203.0927719598709,6.565908936944832,219136.96801174508,58958.52544546309,70647.49168441752,0,1724,1724,4
-1482.3762656840627,198.97518526747993,-8.753616237099543,214618.2130676182,59328.297248999676,72932.29311686498,0,1773,1674,4
-1432.124583209049,193.63210282395173,-23.765681141180366,210185.49628386018,60044.70293074629,76044.93243573433,0,1814,1624,4
-1377.7202474791015,187.47207933364646,-38.262514035670314,205965.39439325384,61103.96942839747,80001.60448944617,0,1827,1610,4
-1319.6497682058634,180.8468590975884,-52.025122826886296,202082.83461751544,62491.23225825122,84811.38172861058,0,1896,1549,4
-1258.4694543052174,174.01731511768205,-64.84831344241607,198651.77047872797,64180.133567777375,90475.83892647049,4,1916,1531,4
-1194.803977125874,167.14015430859482,-76.56471268321881,195768.329766535,66134.13753507334,96988.56814019177,7,1953,1498,4
-1129.3306789330545,160.27728892050098,-87.0670336889104,193505.87403178756,68309.7644641501,104335.01869078928,0,2013,1453,4
-1062.7588924668858,153.41923151575537,-96.3226868722085,191912.14896382522,70660.53117051761,112492.53234166071,0,2010,1457,4
-995.8110499816686,146.51719632896635,-104.37197561545685,191009.72593749245,73140.80792402556,121430.54702853742,0,2011,1454,4
-929.2010809521781,139.5226338032985,-111.3107674703398,190799.12142092068,75709.88147621216,131111.2935292043,0,2011,1453,4
-863.6137881957205,132.4245789907091,-117.26800930519903,191262.71482830946,78335.26193492094,141490.6623891399,0,2011,1454,4
-799.6901255143562,125.27405675984906,-122.38378468572917,192368.73518385724,80993.86799937148,152519.24043868965,0,2009,1453,4
-738.0124484013306,118.19376302465488,-126.78339005839575,194075.7161035924,83671.36702329053,164144.10933975558,0,2011,1453,4
-679.0928418468105,111.37096175783087,-130.55145888424727,196336.43349854628,86360.61112718542,176310.70596471374,0,2010,1455,4
-623.3751652090683,105.02757472135912,-133.72173273149383,199099.9449563627,89059.58895825865,188964.02997315588,0,2011,1453,4
-571.2484819389771,99.3714833827,-136.2871612652812,202312.066346318,91769.03916437409,202049.60400123743,8,2010,1455,4
-523.0610677396826,94.55200022007979,-138.21913097382674,205915.2144143563,94490.35362801503,215513.83686986216,0,2009,1450,4
-479.12768313799074,90.63835925470687,-139.4856610584042,209848.46781246876,97224.56284542367,229303.52706734938,4,2010,1455,4
-439.72979411569946,87.61928173541423,-140.06677675812304,214048.42114678147,99972.42482852144,243365.28389087922,0,2009,1452,4
-405.1136936245637,85.41506104242266,-139.96489655729843,218450.4612661916,102735.0226987656,257644.98946224418,0,2008,1451,4
-375.48853894087813,83.89785719467166,-139.20631393844124,222990.2410077069,105514.53829770669,272087.38244496676,0,2008,1452,4
-351.0231411616406,82.91684223981824,-137.83457624708797,227605.61849448475,108315.17879439033,286636.37320740096,0,2007,1453,4
-331.84401937509836,82.31957296785721,-135.90037439252887,232238.4605455627,111143.8483315822,301235.6074774444,0,2009,1452,4
-318.0371468334295,81.96307453639616,-133.45063939073975,236835.6483631489,114010.05228615535,315828.8697175188,0,2008,1453,4
-309.65134034564096,81.71806686873819,-130.51782672567316,241349.53564185643,116925.04507175546,330360.88409134187,0,2009,1452,4
-306.70074389708435,81.47060779731804,-127.11316825325075,245737.93767358776,119900.55807910762,344778.05497374746,0,2009,1452,4
-309.16560591756195,81.12069852229244,-123.2276472733449,249963.56680538022,122947.39388390776,359028.74434441276,0,2009,1456,4
-316.9917219318715,80.57724673386028,-118.83934213384711,253993.25086887172,126074.07834318806,373063.8043696622,0,2008,1455,4
-330.0894840000054,79.75167182495147,-113.92223972970272,257797.24623771035,129285.83783169645,386837.1036892924,0,2008,1453,4
-348.33351255084256,78.55289002960545,-108.45284111838885,261348.83307348576,132584.1864183646,400305.615051589,0,2007,1455,4
-371.56355921173986,76.88426126798963,-102.41372071124208,264624.32523015403,135967.1265797943,413429.58022484597,0,2008,1456,4
-399.586145123336,74.64226317475242,-95.79378933261242,267603.2831281425,139429.5927162441,426172.48332814744,0,2008,1454,4
-432.1768082404145,71.71667217995972,-88.58553259884769,270268.6246907973,142963.8703304177,438500.48427311453,0,2008,1452,4
-469.0835497036332,67.99201943725012,-80.78195831418226,272606.53260101884,146559.98231044933,450381.8943837624,0,2008,1452,4
-510.0293582364023,63.3500906926947,-72.37686941329761,274606.06316309224,150205.8325949262,461786.7427456363,0,2008,1453,4
-554.7126212476618,57.67293228977328,-63.369494747488986,276258.4281100873,153887.04982133824,472686.3450411364,0,2006,1454,4
-602.8078381111409,50.845839427116005,-53.771443663748116,277556.13450224826,157586.88169114728,483053.26299780677,0,2008,1454,4
-653.9667536990872,42.75970902006327,-43.612610176726584,278492.2415010779,161286.2799735447,492861.32719868823,0,2007,1455,4
-707.8198345094813,33.31201840280581,-32.94388163335132,279059.82732693374,164964.27183229572,502085.3999337804,0,2008,1455,4
-763.9800762199314,22.406305874755386,-21.837475194468908,279251.5842727993,168598.78596660338,510701.2920653936,0,2008,1452,4
-822.047347180298,9.950643665327997,-10.386939467027322,279059.5594454189,172167.570124747,518685.75801255694,0,2008,1453,4
-881.6127612296324,-4.144875857401391,1.293743064841478,278475.21622023766,175648.9129623465,526016.3734932988,3,2007,1454,4
-942.2657622287555,-19.970978179833228,13.074650228141124,277489.87808253354,179022.39187686605,532671.5566357338,5,2006,1452,4
-1003.6000310797758,-37.6203010062553,24.817512794326287,276095.31601092184,182269.5084517106,538630.4873031161,7,2008,1455,4
-1065.2136035690166,-57.18730109954494,36.38437091663326,274284.2373342589,185374.02021329827,543872.6305382423,0,2008,1452,4
-1126.7050799627693,-78.76983205354999,47.64724273704322,272050.78038651554,188322.22404294583,548377.2544756288,0,2006,1455,4
-1187.667779996287,-102.47134176725874,58.49702638148444,269391.2465041132,191103.1300178775,552123.2257362976,0,2006,1454,4
-1247.6857854272366,-128.39931752604917,68.84966708336175,266305.186062608,193708.13965429727,555089.0879458982,0,2006,1457,4
-1306.337888298038,-156.65828327539262,78.64975940554376,262796.73172797414,196130.20491593427,557253.372136043,0,2006,1455,4
-1363.2062938265742,-187.33916088482238,87.8710265219395,258875.74216620246,198362.82136547432,558594.772252307,0,2002,1457,4
-1417.8831790015045,-220.50731694466768,96.51352772648467,254558.28660496417,200399.21393045367,559091.9694167379,0,2008,1454,3
-1469.9744325898132,-256.19183389049005,104.5986175381257,249866.45705253448,202231.8245324862,558723.4255901271,0,2005,1454,3
-1519.101024970293,-294.37879056581204,112.16236646024782,244828.0141018287,203852.004876068,557467.4885980288,0,2004,1459,3
-1564.9006758289602,-335.0088278484131,119.24816244373362,239476.16318959725,205249.88299534022,555302.9091503824,0,2004,1459,3
-1607.0336625796983,-377.97532105261513,125.9006548757562,233849.31060393245,206414.50221632727,552209.6760399581,0,1998,1462,3
-1645.1886294623405,-423.1184998214182,132.16354927718925,227990.83100386147,207334.2330144505,548169.9198088924,0,1992,1466,3
-1679.0851360057375,-470.2152042924855,138.08031965161345,221948.6461270425,207997.46636217672,543168.8154824519,0,1993,1466,3
-1708.4782591286262,-518.9687039190467,143.69452236451463,215774.19546471257,208393.60174702236,537195.6609856067,0,1989,1469,3
-1733.1672764004659,-569.0024967900735,149.04822959493455,209521.2479499878,208513.99983202238,530245.157770477,0,1981,1476,3
-1753.0058045178384,-619.8601483929297,154.17996548543664,203244.9638378276,208352.67352511256,522318.6627221486,0,1994,1471,3
-1767.9121631036223,-671.0105275631114,159.12439866728064,197000.9045993706,207906.8944747781,513425.2401150425,0,1981,1478,3
-1777.8773299849047,-721.853730757416,163.9135553564356,190844.23376286068,207177.69674418346,503582.60854808264,0,1982,1477,3
-1782.9700226476396,-771.7280889183844,168.57748380765165,184829.38367009716,206170.012481481,492817.90446745435,0,1980,1477,3
-1783.3418390931313,-819.923217522875,173.1446844926528,179009.79663507166,204892.3976485769,481168.0077211517,0,1965,1489,3
-1779.2321349168076,-865.6943503634003,177.6432901864031,173437.6353757279,203356.5686905239,468679.6669214597,0,1963,1492,3
-1770.9694441926783,-908.2716817465318,182.10130292011954,168163.24485578923,201576.8343630375,455409.313873865,0,1963,1496,3
-1758.9664207428796,-946.8676602109084,186.54470366000876,163233.9210046259,199569.390013861,441422.0147559407,0,1961,1494,3
-1743.7074401071366,-980.6852493870979,190.99432587082327,158692.50494678825,197351.74962556016,426790.21960354643,0,1964,1496,3
-1725.7271954391588,-1008.932022777877,195.46312099466334,154576.3182693753,194942.54511185424,411592.89695290953,0,1965,1494,3
-1705.579811023289,-1030.8444519237967,199.95675689954658,150916.1052860726,192361.53852946486,395914.6305801958,0,1975,1480,3
-1683.8077869063163,-1045.713518605886,204.47733226135767,147734.94276915575,189629.79750872884,379845.19617228984,0,1978,1484,3
-1660.917286032401,-1052.9079830974235,209.0232170536694,145047.08821682454,186770.1999253099,363479.98991121363,0,1977,1482,3
-1637.3574949567687,-1051.9068906677746,213.58048039032582,142856.5556705255,183808.28105153056,346920.5057983181,0,1970,1486,3
-1613.5098156029958,-1042.3431482648161,218.11347085910674,141156.16327712886,180773.18279246424,330274.9366051564,0,1957,1495,3
-1589.6948522107784,-1024.0531643163445,222.5666287582789,139928.11899997256,177698.22574976314,313658.890917803,0,1956,1503,3
-1566.1903504021602,-997.1286221373699,226.876480075194,139146.02740911112,174620.6524249855,297195.065831931,0,1958,1494,3
-1543.24509084067,-961.9530262295773,230.98016769304334,138777.34370729548,171580.41423402066,281011.5338518653,0,1969,1492,3
-1521.0791714612242,-919.2039476752185,234.81203152022383,138786.18809009655,168617.6247926791,265237.83632681856,0,1965,1493,3
-1499.8708123755662,-869.821876905315,238.29179902881387,139137.00435658955,165768.69042635043,249998.04976646736,0,1958,1498,3
-1479.7380985475936,-814.9652616579519,241.31322381626427,139798.0483658959,163062.91976693377,235403.90575113863,0,1959,1496,3
-1460.7210994589357,-755.9645861886947,243.73811715808088,140743.06706787224,160521.2547692892,221550.9420691503,0,1976,1484,3
-1442.7628965488605,-694.2746728564254,245.39448398501062,141950.88095493824,158156.69834165074,208516.73429716122,92,1989,1470,3
-1425.6945723082297,-631.4347793193349,246.07823081406664,143403.56789143887,155975.5405176311,196360.51726944538,460,2000,1462,3
-1409.2374551104217,-569.0362643187057,245.56275286650686,145083.81154648444,153979.43716306073,185124.3250864136,1780,2002,1460,3
-1393.0298982945374,-508.6756475991433,243.6172463053832,146971.8601627225,152168.47460592294,174834.67559807407,2912,2013,1451,3
-1376.6706580564746,-451.8761813217006,240.02630862294959,149043.21909525327,150544.1371901591,165504.07118224935,3259,2010,1455,3
-1359.769143402197,-399.941199105029,234.61348505607663,151269.2653216607,149110.95871005303,157132.0761661092,3206,2010,1453,3
-1341.9987363862224,-353.726736217549,227.28357092956264,153622.6066420348,147877.1453670178,149705.75656361182,3110,2013,1455,3
-1323.1471023927036,-313.4605738202605,218.08125330208432,156085.54975260104,146854.58668307096,143200.2995952652,3102,2012,1451,3
-1303.1640637523942,-278.7853812681119,207.2431600534123,158656.9063519533,146056.92051397092,137581.45305149615,2949,2010,1454,3
-1282.2023914660938,-249.02592983389624,195.21679424928834,161352.92802771268,145494.58106763058,132809.94860871497,2820,2011,1452,3
-1260.624050504928,-223.48642921636247,182.62933925726085,164201.30884682102,145168.73127629593,128845.87188183326,2720,2011,1455,3
-1238.9447424584278,-201.61824088660362,170.20166361529897,167230.09822124065,145066.505243819,125651.1199512355,2621,2014,1451,3
-1217.7210382243154,-183.0421817499859,158.6203996700725,170456.0661415,145158.83969751946,123189.44765703025,2529,2009,1451,3
-1197.4287458252763,-167.47139842463645,148.4197778340529,173879.2400430761,145402.3961502038,121424.28676756455,2560,2024,1453,3
-1178.387523016646,-154.61286973245538,139.92632366164284,177485.3978756302,145745.02552736932,120315.7552422282,2547,2027,1451,3
-1160.7461126022058,-144.12173533189244,133.26938833404606,181251.6012419801,146132.56323157824,119818.97444591745,2592,2023,1451,0
-1144.5104756117912,-135.6129761468004,128.42871216110944,185150.44274576002,146515.86302377743,119884.50167573018,2616,2032,1453,0
-1129.588722233555,-128.69580572606648,125.28329753765816,189151.2844314702,146856.30543005466,120460.28988679769,2603,2041,1455,0
-1115.837840543609,-123.01103799503079,123.64229924150878,193219.22355080573,147128.10614351716,121494.45005737914,2553,2041,1453,0
-1103.1108855854293,-118.26757521191415,123.26799521915892,197314.54814808074,147318.04719488736,122938.0979822881,2418,2047,1451,0
-1091.295069012156,-114.26859750423274,123.90133182340858,201394.22168974957,147423.8092451993,124747.02019222095,2287,2042,1454,0
-1080.3271751071486,-110.91193061970641,125.28772211996028,205415.41912861218,147451.00687628952,126881.26988695592,2213,2047,1454,0
-1070.1872226454375,-108.16209040804995,127.19705872979885,209340.42696457726,147408.873340625,129303.2960462289,2087,2047,1452,0
-1060.8816456042346,-106.011552996857,129.43040295017067,213140.71233352902,147305.9952605441,131976.021328436,1963,2058,1451,0
-1052.4252093229175,-104.45011184467538,131.81212692499582,216798.3360206146,147147.63146278146,134861.80337308164,1761,2075,1452,0
-1044.8244204718978,-103.44611519394566,134.17782044093818,220304.86529698895,146934.87441931863,137922.38315941067,1598,2061,1455,0
-1038.0647990111397,-102.93802179572626,136.37176349265047,223658.64449335125,146665.57380382338,141119.47238530437,1408,2058,1453,0
-1032.105707025338,-102.83541241046444,138.2573469498594,226861.62586884096,146336.30567273477,144415.45265050462,1243,2068,1451,0
-1026.884050054665,-103.02823851931414,139.73274904548768,229916.64632177792,145944.2428861025,147774.04880874648,1120,2062,1451,0
-1022.3243557887153,-103.40289417317798,140.7442242971337,232825.1144194991,145488.47301382571,151161.19392007322,1000,2064,1454,0
-1018.3490442008575,-103.85805090504722,141.2909741518276,235585.32878788182,144970.55400980782,154545.79154174172,724,2083,1455,0
-1014.8850218481816,-104.31308931952383,141.41700508502976,238192.0225805057,144394.16841391675,157900.00516945287,716,2096,1455,0
-1011.8677140136515,-104.71012543979774,141.19219750240276,240637.10211014267,143764.24172917483,161199.23440955233,533,2114,1453,0
-1009.2435539687945,-105.01361152879653,140.69272568167517,242910.85395755913,143086.17532160348,164421.9129150348,434,2123,1458,0
-1006.9700861296299,-105.20955870803532,139.9890491235768,245003.20490406523,142365.51924084232,167549.19361957238,264,2106,1462,0
-1005.0131992355323,-105.30492456698104,139.14085784936228,246905.11018374923,141607.93249526207,170564.69368003836,192,2140,1463,0
-1003.3430251028608,-105.32636558196067,138.19640010393036,248609.73518428826,140819.24776958668,173454.2935529341,160,2162,1469,0
-1001.9308267163316,-105.31642520484796,137.19553715669142,250113.1274158007,140005.54285630418,176205.97263689694,132,2181,1654,0
-1000.7476454699266,-105.32692473451166,136.1745599804921,251414.6312870291,139173.09409881194,178809.77590554437,130,2149,1508,0
-999.7643791730699,-105.41257411457008,135.1693583593758,252517.10595780073,138328.19321277083,181257.8206383134,77,2161,1685,0
-998.9527481339143,-105.62654598880934,134.21491281755792,253426.7814389203,137476.86693887226,183544.23948672702,36,2190,1684,0
-998.2862852700463,-106.01675674294256,133.34206562804437,254152.82873088503,136624.53312366307,185665.1210775645,7,2146,1543,0
-997.7407805405771,-106.62266950555383,132.57426800521338,254706.85262715982,135775.75311826816,187618.41146284205,7,2141,1589,0
-997.2944932310207,-107.4736534028567,131.92609113262932,255102.38093740758,134934.20348884625,189403.7290034542,0,2134,1594,0
-996.9287530735595,-108.58879707838396,131.4034024506722,255354.31234357672,134102.79112220887,191022.17561252852,0,2103,1612,0
-996.6289815699071,-109.97760793670498,131.00433388412137,255478.39808540075,133283.80554128633,192476.15687056023,0,2086,1626,0
-996.3855349743068,-111.64182053303257,130.72015708195894,255490.84545407642,132479.0234375812,193769.17588127052,3,2107,1621,0
-996.1936088882703,-113.57843236501706,130.53542338143455,255408.00952060302,131689.70047214298,194905.6353026765,3,2061,1639,0
-996.0520325069745,-115.78269456872265,130.42774519770708,255246.1909863276,130916.51158749989,195890.65902012223,0,2046,1635,0
-995.9615561077545,-118.24983958981022,130.36845381073937,255021.58517660695,130159.55132584885,196729.90837310345,0,2045,1669,0
-995.9236228811924,-120.97541278826742,130.32472731920515,254750.3123837645,129418.4228185456,197429.3998101459,0,2006,1702,0
-995.940749615753,-123.95347265633622,130.26351597147178,254448.38106156944,128692.40533641395,197995.3331270651,0,2021,1699,0
-996.0183820122476,-127.17212530126926,130.15735180794385,254131.47946799264,127980.6627690695,198433.9159254309,0,2045,1720,0
-996.1666843413418,-130.6088180600565,129.98961256814397,253814.6394597723,127282.40040413554,198751.1848295112,0,2000,1743,0
-996.4017132032996,-134.22910360276794,129.75616608438534,253511.83469918804,126596.87900057857,198952.83335642537,0,1931,1821,0
-996.7465487445315,-137.9893480460009,129.46374661832547,253235.53750025152,125923.2919341956,199044.04189838638,0,1907,1845,1
-997.2325136443292,-141.84033784174318,129.12774167589154,252996.374278951,125260.64572587449,199029.3201288501,0,1882,1871,1
-997.8999526895891,-145.72970596998613,128.771088292717,252802.97839571393,124607.75661898775,198912.3649434564,1,1828,1914,1
-998.7975085415627,-149.60385708581873,128.42435593661602,252661.95870234974,123963.32708573151,198695.91867390196,0,1835,1896,1
-999.9797780313571,-153.40945618126793,128.12612753790336,252577.91331048156,123326.01016161029,198381.65022598064,4,1817,1964,1
-1001.504958689311,-157.09309979469512,127.92249396917077,252553.4827063905,122694.38899819485,197970.08128550724,0,1680,2026,1
-1003.4337057049482,-160.59951591178265,127.86501116991073,252589.41616049717,122066.86233949466,197460.5474162133,2,1604,2095,1
-1005.8295752082192,-163.8702587476623,128.00633379401518,252684.6253558168,121441.44705470161,196851.19585643182,6,1605,2145,1
-1008.7609069585014,-166.84361992040618,128.3933809307715,252836.23610035572,120815.50068859155,196139.0295282967,1,1531,2205,1
-1012.302847437404,-169.4555275714863,129.06078115356388,253039.67206045517,120185.49143662959,195319.99761143865,0,1454,2276,1
-1016.5384408872414,-171.6418749509661,130.02722486267675,253288.8530659294,119546.98290204679,194389.1037808805,5,1419,2303,1
-1021.5588524063859,-173.3417028972777,131.29410107589206,253576.5562570114,118894.83440641403,193340.48987123327,2,1367,2337,1
-1027.4628123887455,-174.49906745894452,132.8453705935964,253894.83525517012,118223.49575653682,192167.50282922632,6,1295,2359,1
-1034.355115578267,-175.06298969597327,134.64935801096337,254235.4553242617,117527.2883497336,190862.76166463626,4,1224,2435,1
-1042.344287625175,-174.98683838762796,136.66273356850456,254590.39560372438,116800.628540267,189418.22113193126,6,1123,2500,1
-1051.5399458296995,-174.22804019953486,138.83469647935934,254952.27086796652,116038.1804026004,187825.2885381364,7,1079,2535,1
-1062.0499917585553,-172.74822104115586,141.10953449504575,255314.51517497946,115234.91658032256,186075.05583171843,8,1001,2574,1
-1073.9770101228085,-170.5139082040619,143.42799871321833,255671.41660021315,114386.09376567138,184158.6145834096,3,972,2599,1
-1087.4140386138502,-167.49782820023077,145.72804090894996,256018.11971038365,113487.22707832769,182067.39669496779,5,895,2654,1
-1102.4409455910234,-163.6804458718367,147.9449126141915,256350.6306964721,112534.15219684757,179793.50732470016,0,912,2656,1
-1119.12181108921,-159.05121495432448,150.0115763421845,256665.85759880242,111523.18250218855,177330.02979373332,1,815,2720,1
-1137.502558013179,-153.60902203531194,151.86056732191375,256961.67832243993,110451.3370473099,174671.31679589892,8,788,2736,1
-1157.6086058484502,-147.36118352640395,153.42800265901985,257236.97902345317,109316.59959449184,171813.23941401136,0,777,2754,1
-1179.4431932851003,-140.32086212000723,154.6593637105295,257491.6068351101,108118.12077360875,168753.3552980475,0,711,2784,1
-1202.98619045338,-132.50411969248543,155.51428016215652,257726.1907502124,106856.28317953777,165491.09804007283,0,677,2828,1
-1228.1923961509412,-123.92767514045983,155.96798418166023,257941.80890344872,105532.6113098869,162028.08382130187,7,615,2855,1
-1254.9891103577022,-114.60764508499817,156.01000540983213,258139.55793989467,104149.58694235464,158368.48951444076,0,607,2878,1
-1283.273647962085,-104.56006724035313,155.64079499060603,258320.09742011546,102710.42984800854,154519.37745907635,3,553,2903,1
-1312.9111308342895,-93.80340374978594,154.86676319035487,258483.19905011557,101218.86654609726,150490.87836023208,8,489,2926,1
-1343.731549649578,-82.36174898378576,153.69611399528864,258627.37558570228,99678.99586395752,146296.32448943998,2,435,2945,1
-1375.5249867393786,-70.26753263815357,152.13744370522116,258749.62373144497,98095.30390708268,141952.3338154354,14,390,2974,1
-1408.0353715820752,-57.563431546450055,150.20037899786252,258845.20783005038,96472.7148380276,137478.7044435507,13,367,2989,1
-1440.9541934666263,-44.303978388826096,147.89628460876602,258907.4666946819,94816.62215841094,132898.2896507375,11,374,2993,1
