AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),Heel ADC0,MidFoot ADC1,Toe ADC2,LABEL
-987.1738855791192,31.4368062521805,18.235649567234137,341284.1712630361,125381.21404512005,201557.66802392647,935,2332,1640,4
-989.7731526432317,29.565365020358403,13.833609382122063,340863.2368434403,125304.25668561265,202586.75227629655,851,2358,1637,4
-992.3570178355004,27.8427207060312,9.565911136440102,340420.99982305535,125206.10592849195,203503.0768733638,745,2396,1642,4
-994.9148564811994,26.262362658471545,5.480055336418137,339960.52065461926,125088.1403709565,204304.3170673532,700,2405,1643,4
-997.4361040942973,24.807369906203338,1.6194525181979706,339483.9167426827,124952.08631832783,204989.20506368458,669,2439,1639,4
-999.9099773723246,23.45021598364489,-1.97782142519653,338992.7042867725,124799.9945922641,205557.48664985975,494,2445,1638,4
-1002.3254841874398,22.15446243627467,-5.280049846669564,338488.2063894942,124634.1588604746,206009.8445637525,564,2488,1646,4
-1004.6716177833241,20.877610413027696,-8.262647761547072,337972.03012681036,124456.97532514742,206347.81067281755,402,2523,1645,4
-1006.9372957279826,19.573819269467403,-10.90860846438014,337446.4836601863,124270.80068552673,206573.6810849451,407,2526,1646,4
-1009.1107916263438,18.196219858715114,-13.208535852606047,336914.7926751535,124077.85611132905,206690.44349745737,390,2563,1649,4
-1011.1788896128642,16.69940773881233,-15.160640943118874,336381.1381061234,123880.16218039746,206701.7226592126,421,2555,1649,4
-1013.1262863343743,15.041925258041573,-16.770624270455393,335850.6107345292,123679.50899737526,206611.735801377,377,2554,1650,4
-1014.9358189754786,13.188286806918548,-18.05062793205676,335329.0845809609,123477.4957772783,206425.2429407242,331,2597,1647,4
-1016.5895359674155,11.11046218842674,-19.0172026222673,334822.9574101111,123275.63436553461,206147.48388811262,348,2594,1647,4
-1018.0699981223572,8.788597963075498,-19.689304713053193,334338.83115034434,123075.46335359581,205784.12180684324,346,2629,1652,4
-1019.361880835902,6.210888983864408,-20.08664134800379,333883.2000107835,122878.62159539793,205341.19664919484,284,2685,1651,4
-1020.454416416906,3.372778423454063,-20.22787772066583,333462.1069753526,122686.87636939873,204825.05985911388,226,2693,1651,4
-1021.3435684128394,0.27594407886420536,-20.128903318713586,333080.8310300717,122502.12694403795,204242.30454350647,213,2714,1651,4
-1022.0319318968435,-3.0728074752287546,-19.801528168298557,332743.6942543113,122326.37939244928,203599.7066406335,171,2746,1655,4
-1022.5265078529783,-6.663395107282237,-19.25235145444423,332453.970797817,122161.68448761929,202904.15459455107,157,2748,1651,4
-1022.8366673593307,-10.484799235486584,-18.481679622527892,332213.8776567386,122010.06075913839,202162.5923176173,182,2767,1662,4
-1022.9739643228452,-14.526516216324325,-17.48286750989623,332024.59151280666,121873.39763508996,201381.98963491927,106,2805,1661,4
-1022.9532726707522,-18.778517400105553,-16.242698332132996,331886.20541279047,121753.31694776117,200569.29723891508,155,2850,1663,4
-1022.7937460151359,-23.230210440877027,-14.743031492166041,331797.65383709566,121651.02261523032,199731.39241748574,120,2869,1660,4
-1022.5188066463311,-27.869435948516617,-12.963412956948304,331756.71036636655,121567.13906449146,198875.0101231064,58,2914,1660,4
-1022.1552534653371,-32.68203735463053,-10.884276961116118,331760.0783359752,121501.51166191355,198006.6183309273,84,2923,1669,4
-1021.7320997533698,-37.651618408746835,-8.489765797019759,331803.50727236323,121453.05200026649,197132.29599100014,71,2945,1666,4
-1021.2797911444962,-42.759170065908016,-5.7691541390109995,331881.9088427183,121419.75604860735,196257.6473441714,20,2969,1667,4
-1020.829904769573,-47.98273096625833,-2.7171756685495945,331989.49262771424,121398.89491427198,195387.68358195227,15,2980,1665,4
-1020.4150954968111,-53.29738013710457,0.6660763683839089,332119.89984671253,121387.25044161417,194526.68658021887,0,3004,1662,4
-1020.0690683128443,-58.67551307278381,4.37548610952859,332266.3074785266,121381.29829146787,193678.1087370281,0,3048,1663,4
-1019.8264761409679,-64.0870450414689,8.401007568353762,332421.5266328278,121377.33286559084,192844.4923180938,0,3081,1664,4
-1019.7231910589526,-69.50025704124229,12.725572585282356,332578.17440382723,121371.51817710072,192027.38433856907,0,3089,1671,4
-1019.797704545596,-74.8845090107359,17.318460434698387,332728.9872495785,121359.82819810213,191227.25557589627,3,3092,1678,4
-1020.092577931718,-80.21405032972129,22.127132227490684,332867.239933298,121337.87119371013,190443.50730314423,0,3127,1683,4
-1020.6530429808371,-85.47060436004124,27.075663705148088,332987.2558342715,121300.73855405045,189674.59236248766,0,3125,1687,4
-1021.522757020233,-90.64268399629542,32.07162191838348,333084.9805084353,121243.2433518053,188918.06560015754,0,3141,1705,4
-1022.7408802517895,-95.721950124203,37.01564474216759,333158.4148931112,121160.6325726176,188170.4353628884,0,3133,1720,4
-1024.3434114284642,-100.69948073701475,41.81121178489065,333207.777072073,121049.2860964001,187426.91007960663,0,3150,1723,4
-1026.3667652579227,-105.56309082328232,46.37399772140047,333235.44387048256,120906.97513718547,186681.17472449172,0,3160,1746,4
-1028.849861747004,-110.29512956665278,50.63774862469955,333245.77932490845,120732.70430379348,185925.31136185376,0,3174,1759,4
-1031.8340768689309,-114.87184208159341,54.557314548871936,333244.9450968241,120526.3828316684,185149.9002491074,0,3162,1764,4
-1035.36242512235,-119.26486180424047,58.11143599473832,333240.64807144227,120288.5405301934,184344.22000721382,0,3185,1761,4
-1039.4788621617236,-123.4429776206249,61.30406199165682,333241.769978276,120020.17843178085,183496.47436744793,5,3178,1789,4
-1044.2281267563683,-127.37270900700925,64.1624906230914,333257.92338117573,119722.67532744072,182594.03863651032,0,3198,1791,4
-1049.6553897612018,-131.01819113925245,66.73278652022552,333298.9867900798,119397.6131921435,181623.72603753506,0,3184,1823,4
-1055.8042948786672,-134.34150169510073,69.07435758813479,333374.74149502994,119046.56174694684,180572.0498948254,0,3221,1817,4
-1062.7131139985056,-137.3042000773837,71.25536848858138,333494.6953846723,118670.9635475465,179425.50952000104,0,3216,1831,4
-1070.4105611151087,-139.8692837732077,73.3493133301421,333668.0120180524,118272.15536771051,178170.98417353054,0,3216,1855,4
-1078.914215684534,-142.00173580212564,75.43258607078249,333903.4410561351,117851.4672642629,176796.20891404623,0,3245,1874,4
-1088.2329149525726,-143.66820661582042,77.58243071857272,334209.1965830365,117410.32076403478,175290.21049854715,0,3249,1896,4
-1098.3706613411705,-144.83739092030902,79.87442516892109,334592.77839012694,116950.25861916192,173643.6175839834,0,3247,1907,4
-1109.3294320422224,-145.48039699244922,82.37867915933366,335060.7913790796,116472.80907244033,171848.7273153656,2,3233,1923,4
-1121.1109833721991,-145.5703922380766,85.15432893877792,335618.8329452261,115979.14426177404,169899.30992499556,2,3223,1945,4
-1133.7178366942067,-145.08201316405416,88.24400103408489,336271.4877164899,115469.70231867443,167790.40418775324,9,3215,1969,4
-1147.1530170294473,-143.99022427773775,91.6704017954036,337022.45140886854,114943.94654440279,165518.2543045154,0,3162,1988,4
-1161.4188517558055,-142.26818968525905,95.43506411758989,337874.75608196895,114400.26653564548,163080.29557147395,8,3184,1999,4
-1176.515350982174,-139.8854883299964,99.51851030206066,338830.94089941384,113836.0169540471,160475.19997643292,7,3112,1996,4
-1192.4389055795025,-136.8084593324483,103.88193781238779,339893.0065824489,113247.7183910708,157702.9782637283,0,3115,2015,4
-1209.1815573661086,-133.00226890179965,108.47023110443806,341062.1492692765,112631.3803229184,154764.99603179985,0,3060,2063,4
-1226.7295838845257,-128.43300561033897,113.21506249335472,342338.3956336452,111982.84612615139,151663.93198628046,0,3074,2068,4
-1245.0603955724048,-123.06959706953727,118.03814708045643,343720.28147392644,111298.10590952092,148403.71862433403,0,2923,2124,4
-1264.1383510313105,-116.88618427325505,122.85565669341909,345204.61739070335,110573.59091089274,144989.38911733506,0,2911,2169,4
-1283.910646995132,-109.86469226178502,127.58256410891946,346786.27747151355,109806.42079424518,141426.97808557676,2,2869,2191,4
-1304.3039470543465,-101.99730784795085,132.13551598577192,348457.9704554024,108994.54531873469,137723.58765155138,0,2813,2226,4
-1325.221493059911,-93.28912237178928,136.43481468360585,350210.0155848827,108136.79549354165,133887.4816035792,4,2760,2246,4
-1346.539831657423,-83.76095426173157,140.4058612935234,352030.1347983937,107232.9240661281,129928.24431925504,0,2725,2265,4
-1368.1049494420483,-73.45228307252279,143.9802909953949,353903.2909906718,106283.6808125452,125857.07408328977,13,2707,2247,4
-1389.7284460238213,-62.424263451612866,147.0975395177964,355811.6094340289,105290.91237979046,121687.09225853617,1,2678,2249,4
-1411.1843942221615,-50.76231492162856,149.70681501429107,357734.3197908883,104257.69024400107,117433.6750354058,0,2667,2247,4
-1432.2085077920112,-38.57736376034365,151.7698629643311,359647.682269888,103188.47102065226,113114.81127258218,0,2581,2233,4
-1452.5011913255173,-26.005303539585363,153.26536469989372,361524.9372565588,102089.26455520972,108751.36666708914,0,2487,2220,4
-1471.733029225386,-13.205279827629047,154.1936385425712,363336.19516565267,100967.77371991822,104367.33329368972,0,2467,2231,4
-1489.5517331189951,-0.3564622208434405,154.57902368708028,365048.14320441097,99833.36430130052,99990.1220947893,0,2384,2209,4
-1505.5910860877852,12.347452957036674,154.46860776944712,366623.60126456874,98696.7091759423,95650.7736680719,6,2303,2173,4
-1519.4787720164868,24.703101852899522,153.92697174555508,368021.09504253464,97569.20787599475,91384.17541057228,7,2329,2108,4
-1530.8416013428985,36.4978595823255,153.02528252136275,369194.78706044005,96462.29783894606,87229.39291630965,14,2263,2071,4
-1539.3123223243704,47.50662739992224,151.82456002125252,370095.0664044263,95386.68003484815,83230.0010335031,20,2292,1995,4
-1544.539475928414,57.489129581523514,150.3589823036825,370669.756571978,94351.78601398863,79434.36047361247,7,2191,1960,4
-1546.1994883893785,66.19285572882421,148.62396996257536,370866.29841774056,93365.88616305508,75895.5872129286,22,2206,1959,4
-1544.01122267916,73.36417631370024,146.5684413375066,370635.400336216,92436.79308010144,72670.84660696913,16,2119,1919,4
-1537.749348337443,78.76428396385175,144.09259246868223,369935.30441443017,91572.7955706803,69820.19307992459,16,2070,1748,4
-1527.252518684325,82.18993278514594,141.05616630758405,368735.95945887995,90783.63667885226,67405.01846563834,13,2092,1744,4
-1512.4265902282689,83.50243843412025,137.29828927869465,367023.4111458987,90081.54604200998,65485.769717561496,0,2216,1899,4
-1493.242650737093,82.65817857935365,132.6620755455556,364803.529178098,89482.08584901755,64119.453731165144,0,2295,1879,4
-1469.7261948183673,79.73132934761931,127.01864907712554,362103.67935258086,89004.41951095592,63357.47348675387,19,2226,1841,4
-1441.9372803254737,74.9267963940687,120.28894112353838,358972.45858695824,88670.9275243171,63243.61975242039,16,2226,1801,4
-1409.9527737811252,68.57775417204242,112.45929893179682,355478.51721554,88506.32223860339,63812.704210309064,12,2207,1769,4
-1373.8627492745568,61.114710465108004,103.59112177683726,351708.79027954885,88535.92112727625,65090.70615777937,11,2117,1582,4
-1333.780609744544,53.00602812914249,93.82717690208118,347765.70813989255,88782.66627640855,67096.22195682095,11,2002,1566,4
-1289.8596141471157,44.69639215479154,83.3909000112506,343763.58851316664,89263.69275517936,69842.01924487267,3,1979,1549,4
-1242.3115941965052,36.56334326552754,72.57204982632591,339823.7542776416,89987.40797092312,73335.80667726738,6,1943,1553,4
-1191.4258311270223,28.88738300699248,61.69897829831922,336067.43497878226,90951.20213644787,77580.21827168073,11,1942,1544,4
-1137.5820876950083,21.83514426458989,51.10836809164556,332608.3007999839,92140.29362750522,82572.2608750978,8,1930,1527,4
-1081.2478923355338,15.463922655511993,41.11816698742271,329546.53941890993,93528.74659182149,88302.51824857802,8,1956,1498,4
-1022.9587493936687,9.745993068458084,32.00132058305424,326964.021872481,95082.75992137085,94754.50073028017,10,1996,1466,4
-963.2950199595616,4.599737487911024,23.966637166307773,324921.1320259444,96764.73130239827,101904.27472357817,1,1994,1468,4
-902.8636612564839,-0.07985667678141911,17.15477416567964,323456.3857715885,98536.93362633682,109720.59577767107,0,2010,1451,4
-842.2799630918794,-4.388689614471073,11.645968422312936,322588.1190854396,100364.84535923832,118165.7984411628,0,2008,1454,4
-782.1506125430252,-8.38340553684056,7.472089491878213,322316.8514123678,102219.49690726964,127196.93830199953,0,2008,1459,4
-723.0600319414227,-12.060944864291477,4.629878238820994,322627.9429826762,104077.98342266142,136767.04098089156,0,2013,1453,4
-665.5558722278981,-15.346456879082028,3.0935819568663123,323494.7169424868,105922.54431157357,146826.97156625055,0,2012,1452,4
-610.1377684627602,-18.09025755212027,2.8235581907564216,324881.36223292147,107739.12646406832,157327.28795587536,0,2013,1450,4
-557.253324541143,-20.08240343951499,3.771079439443871,326745.0338977847,109516.0240753085,168219.52073954712,0,2012,1450,4
-507.29613331733566,-21.08748252750742,5.8819037075539455,329037.45273433236,111242.84934771273,179457.44648225495,0,2013,1450,4
-460.605321465371,-20.885646679750757,9.09682705080045,331705.8640238,112909.97822307333,190998.0193395981,0,2012,1453,4
-417.47146137452216,-19.307253866002586,13.34577573003118,334693.111380708,114508.58331268046,202801.44695828552,15,2012,1451,4
-378.1486697071928,-16.260828868575434,18.537057773899043,337937.3693087093,116031.22467658186,214830.93621189785,12,2011,1453,4
-342.8670189594004,-11.75009184659022,24.548537351739725,341372.16733330506,117472.702276382,227052.13255743185,1,2010,1451,4
-311.83857950894816,-5.872655918214775,31.225866522227722,344927.29361852666,118830.97950835398,239432.07964836928,0,2007,1454,4
-285.2567878628231,1.1964073120630894,38.38730537530229,348530.88649010134,120108.23975777054,251938.22701515534,0,2011,1452,4
-263.2945979606053,9.225483685720759,45.83307468050247,352111.93334933836,121311.78814751456,264537.64712087245,0,2011,1453,4
-246.10323514430937,17.946079180126866,53.35998849966986,355602.66846866155,122454.31858148573,277196.5189705718,0,2010,1451,4
-233.80968181029962,27.07110282559763,60.780899268681225,358941.23529184813,123553.41702819128,289880.18430944666,0,2010,1453,4
-226.51242083675618,36.3111292585261,67.94487347390297,362074.0422530983,124630.36866246609,302553.31720504264,0,2012,1451,4
-224.2766550697481,45.38831242913401,74.75307541865017,364957.00869605347,125708.32334082236,315179.7313621538,0,2010,1451,4
-227.13119120316352,54.046538355997164,81.16372279171306,367555.99406971614,126810.08188496772,327722.1045350398,0,2010,1451,4
-235.06705474419834,62.05649645369965,87.18144909376659,369846.7552315531,127955.91427741031,340142.1340881608,0,2011,1451,4
-248.0351927280512,69.21765153269313,92.83560794590807,371814.50172104774,129161.69024339896,352401.3532844654,0,2010,1452,4
-265.9425702062918,75.35831669295113,98.15982361592343,373453.26279281155,130437.73720978989,364461.9241030629,0,2010,1454,4
-288.6490410007176,80.33356214807539,103.18093658084203,374765.1952731413,131788.85693170896,376287.12426144857,0,2010,1451,4
-315.96682028238337,84.02189393345398,107.9156111351048,375759.83078172186,133215.32309130367,387842.173064991,0,2008,1451,4
-347.6623480784539,86.32215296040988,112.37153394789966,376453.3263438062,134714.1409017676,399094.9327055394,0,2009,1451,4
-383.46184214440945,87.15154433947012,116.55321325922242,376867.62174251874,136280.16789230454,410015.7548329383,0,2009,1451,4
-423.06129916627634,86.44556854531925,120.4699801056399,377029.2439392882,137907.1526492562,420576.90288990963,0,2009,1452,4
-466.135820948384,84.15968474196374,124.13973703481993,376967.9004623458,139588.43905372752,430751.8492709701,0,2007,1454,4
-512.345170282496,80.27076534780196,127.5845026308217,376715.11138203327,141317.05752319627,440514.68196488335,0,2009,1452,4
-561.3380887742462,74.77709281142708,130.8212425994594,376302.85933163954,143085.4543879081,449840.105507225,0,2008,1451,4
-612.7545654753703,67.69710436313021,133.8552664154511,375762.443517529,144885.25688252386,458703.6547640376,0,2009,1453,4
-666.2257832457083,59.06555989356998,136.6798145851959,375123.6050496764,146707.44650780008,467081.6839132702,0,2008,1453,4
-721.3761173141668,48.9257906825575,139.27950602755197,374413.6487658451,148543.1004279551,474951.45378912863,0,2008,1454,4
-777.8269435273551,37.32074000125057,141.63381785988537,373656.6604442481,150384.27543081474,482291.23364555277,0,2008,1452,4
-835.2000069316047,24.286013624999523,143.7202256645976,372873.0820836755,152224.59512629357,489080.2193262157,0,2009,1453,4
-893.1216764547496,9.845735045709109,145.51873526811443,372079.5670557262,154059.56332106973,495298.5616050169,0,2009,1451,4
-951.2260510470671,-5.987770970619861,147.0165385703397,371288.993653198,155886.61308139286,500927.3851964725,0,2007,1454,4
-1009.1550290345592,-23.21037790280762,148.21086942557562,370510.6648327005,157704.83202458924,505948.59718931123,0,2005,1455,4
-1066.5586052494955,-41.82063781541078,149.1123244801582,369750.7578934962,159514.50150531446,510344.7710523802,0,2005,1455,4
-1123.0955930975435,-61.814726950760814,149.7505234371992,369012.90916932473,161316.62117934646,514099.12583092524,0,2006,1454,4
-1178.4339494999758,-83.1839860174075,150.18040567486935,368298.6198457561,163112.45638008032,517195.4629777689,0,2008,1452,4
-1232.2530516127,-105.91509641958925,150.48756310086043,367607.33844748564,164903.05427124922,519618.1836352426,0,2007,1452,4
-1284.2462022920297,-129.99064518340344,150.79086993163156,366936.37050082634,166688.67469921953,521352.3301146053,0,2009,1451,4
-1334.1210095994459,-155.38947893978045,151.23935184534363,366280.8169659147,168468.06035781212,522383.5380512926,0,2007,1454,4
-1381.599888141996,-182.08765389912494,152.00294808397982,365633.6430301787,170237.53269996314,522698.02333309094,0,2009,1451,3
-1426.4205975632376,-210.05831282408528,153.26103130130377,364985.89495896705,171990.1346801386,522282.64220876154,0,2008,1452,3
-1468.3360341802259,-239.26807102611227,155.19065809287542,364327.0861396377,173715.08077521136,521124.9581497887,0,2008,1451,3
-1507.1154873288313,-269.66990413825135,157.954151585869,363645.7621611249,175397.54556626471,519213.36257230956,0,2005,1454,3
-1542.5465831942643,-301.1941788374811,161.68889794277743,362930.1131337563,177018.67045190738,516537.31770851166,0,2009,1451,3
-1574.4365596612563,-333.7395511346878,166.50173283132585,362168.48521662224,178555.80197624175,513087.7105132189,0,2009,1451,3
-1602.614684671918,-367.16481911298564,172.46630932280743,361349.78232761,179983.04803751595,508857.30550043314,0,2006,1454,3
-1626.935444112699,-401.2822748025558,179.62212604063762,360463.7251198462,181271.99794231207,503841.3258039157,0,2006,1456,3
-1647.2821204506577,-435.85385795053236,187.97560150833607,359500.83790866286,182392.61315309317,498038.1018988856,0,2010,1450,3
-1663.572760849846,-470.59167846616117,197.50331999516868,358452.14512234967,183314.49713645154,491449.68212063034,0,2006,1455,3
-1675.767073129852,-505.162034747943,208.15558629082187,357308.7705240837,184008.21397113625,484082.4548992772,0,2011,1455,3
-1683.871762941567,-539.1933639746306,219.8576835044184,356061.54311542894,184446.29002338584,475947.71704894525,0,2005,1455,3
-1687.9444942550535,-572.2899888961169,232.50808131698437,354700.5657327764,184604.05340702663,467062.0182553659,0,1996,1462,3
-1688.0955743443837,-604.0458487917124,245.97377153206975,353214.92637274985,184460.32456032938,457447.4969841602,0,1985,1471,3
-1684.485101657222,-634.0505331967239,260.08351625248446,351592.89154528984,183997.90249210506,447132.26444533287,0,1984,1473,3
-1677.31499097693,-661.8882000617228,274.62261232749296,349822.69736216665,183204.07488474704,436150.56427061616,0,1978,1474,3
-1666.8199791397003,-687.1328266025183,289.33368069577335,347893.71491757286,182071.25546016992,424543.0019701475,0,1973,1484,3
-1653.2648249815275,-709.3432426550546,303.9254543116918,345797.65852801665,180597.6873251991,412356.99002757703,0,1968,1485,3
-1636.9504782724198,-728.0621080847067,318.08674055659145,343529.5698254819,178788.1339769264,399646.9552264031,0,1962,1492,3
-1618.2234840161443,-742.8201337217378,331.4986977518458,341088.3499938261,176654.41161157363,386474.4135360015,0,1961,1494,3
-1597.4767221993295,-753.1470222326511,343.8447280349451,338476.7328763369,174215.7963328432,372907.837876806,0,1961,1495,3
-1575.1342865939266,-758.5907142759932,354.8234757242921,335700.8289967534,171499.54989248788,359021.82788683864,0,1962,1491,3
-1551.630152705409,-758.7400718992667,364.1673002250467,332769.7132277476,168541.67338321608,344896.3709035701,0,1969,1485,3
-1527.3937194956225,-753.2455913636448,371.6705967845684,329695.35727652186,165387.46925351646,330616.8448055403,0,1977,1480,3
-1502.839040986664,-741.8345497129566,377.22677436587173,326492.527392872,162091.08556908948,316273.98770718975,0,1992,1471,3
-1478.353172149494,-724.3192392652604,380.8524707448345,323178.3027255075,158713.5141584747,301963.5226638421,0,1992,1466,3
-1454.2875578505764,-700.6113600976164,382.67585151026924,319771.0912509741,155318.4150778031,287785.0471204415,0,1990,1467,3
-1430.9503881523465,-670.7552602657107,382.8919492677739,316289.06496710726,151965.90823710058,273839.57680427725,0,1993,1466,3
-1408.5976365893073,-634.9679369182519,381.710456404374,312748.6799180009,148707.055370583,260227.12023226454,0,1992,1465,3
-1387.4278705080696,-593.6665602415446,379.3116921788656,309164.2043660494,145581.4160175767,247045.26025695086,0,1995,1464,3
-1367.5820242246666,-547.4799900866269,375.811574117888,305548.42172343616,142617.12869248845,234387.5687412821,0,1996,1463,3
-1349.1438085282873,-497.24782266913246,371.2437786980542,301914.06912466505,139832.43038111858,222341.59536121742,0,2000,1463,3
-1332.136589598523,-444.0031244384314,365.5683324640728,298275.3293516086,137238.60746383315,210986.48261230573,0,2010,1456,3
-1316.5168134513754,-388.93730961229306,358.7006279019717,294648.8688132218,134844.1074744763,200389.7033371615,3,2009,1453,3
-1302.1706251423595,-333.36085334815806,350.54393448325243,291054.30477195315,132658.09675156546,190604.36607324128,140,2010,1452,3
-1288.9199711003512,-278.6635388377508,341.0171327310867,287514.04055082926,130691.83355090785,181668.5900441517,429,2010,1455,3
-1276.5361065070874,-226.26319842570075,330.08320465934315,284052.53602550575,128958.15998246077,173606.12366264302,1042,2010,1452,3
-1264.755898992712,-177.543834642663,317.773313991764,280695.43813450576,127470.34905514024,166427.20853124515,1750,2011,1450,3
-1253.3059024547197,-133.7603332805277,304.1838032855832,277468.87008815445,126240.29252850528,160129.19086449855,2167,2010,1452,3
-1241.938003251568,-95.87640204200864,289.43602090697385,274399.12499271566,125275.15446662746,154696.30008671436,2248,2011,1451,3
-1230.4599057472924,-64.38972900086408,273.62766407245965,271514.0529805993,124573.28271263072,150098.80765517143,2391,2013,1449,3
-1218.7427554184605,-39.25519473664775,256.8277744169598,268847.97305599327,124121.63095309032,146292.66013981888,2422,2011,1451,3
-1206.7161544692315,-19.95647003385299,239.13869990553889,266449.02618966275,123896.1499283885,143220.81404312223,2455,2012,1452,3
-1194.3690994513295,-5.678462546710245,220.7848796789178,264382.98788685375,123864.9527832105,140816.90061888605,2461,2008,1452,3
-1181.754071292033,4.499566187844232,202.15448188778967,262726.3136957294,123992.77213838635,139011.41407584582,2379,2009,1451,3
-1168.983328770189,11.439873930641413,183.74832488169224,261548.70605038252,124244.42071980209,137739.41761823464,2240,2011,1448,3
