AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),Heel ADC0,MidFoot ADC1,Toe ADC2,LABEL
-1016.8467954292628,83.60310172147678,-5.2435019035524,159536.24163765353,168211.48601603456,177926.17078737516,19,1931,1701,4
-1017.5230570107764,81.92756711795171,-7.218919408582131,159603.13026718778,167880.96502579527,177936.05826905448,0,1861,1764,4
-1018.20764837655,79.86965552534555,-9.10270886824063,159646.36019321036,167559.61770417241,177925.50567354565,6,1768,1855,4
-1018.8867430032076,77.45356605775451,-10.909973922104747,159671.0865054125,167247.02705518345,177897.74556380775,29,1723,1887,4
-1019.5534051423023,74.7005787230367,-12.64770503899605,159682.13299948996,166943.54721031222,177855.91825796917,7,1766,1866,4
-1020.20962724568,71.62993112489117,-14.314967312978517,159684.2647012584,166649.858239369,177802.3284285033,16,1711,1925,4
-1020.8648616034478,68.26160161796618,-15.904830974534995,159682.42748923163,166366.460846911,177738.02346393332,5,1711,1947,4
-1021.531648357238,64.61996366881347,-17.40831235807114,159681.86730023613,166093.19332894747,177662.5977728538,12,1686,1969,4
-1022.2211229078972,60.73667349132177,-18.818719902118897,159688.08380140865,165828.9844104242,177574.17242338424,0,1591,2037,4
-1022.940609430787,56.65147346313225,-20.13371577719264,159706.60967196198,165572.0854741458,177469.65820312637,4,1583,2053,4
-1023.6933519207776,52.41107849226176,-21.35383593986631,159742.68627074495,165320.73953271823,177345.32357243044,0,1467,2161,4
-1024.4795378218162,48.0675292282384,-22.478459938634543,159800.97631162373,165073.89222492013,177197.45116931363,0,1459,2168,4
-1025.298011004374,43.676725206527266,-23.50129244528898,159885.36425055002,164831.5156560828,177022.89733635564,0,1447,2179,4
-1026.1480848223316,39.29660482841942,-24.40708410097302,159998.78317711613,164594.4440650263,176819.55987728445,0,1473,2187,4
-1027.0306922219665,34.984960397730944,-25.170851790509953,160143.07485386563,164363.93013074325,176586.6862703846,2,1426,2227,4
-1027.9486587288275,30.797076848760305,-25.76015057757806,160318.9352237975,164141.13899793837,176324.87536092353,0,1383,2275,4
-1028.9065264796593,26.782860742211728,-26.139304643383422,160525.91668308352,163926.6957687986,176035.78158282567,1,1353,2274,4
-1029.910223235421,22.984385111410948,-26.27339480723601,160762.40359306763,163720.45113888753,175721.70508707772,13,1269,2364,4
-1030.9666557622188,19.435205244879704,-26.131099501653885,161025.50464867995,163521.57160515874,175385.21601278026,0,1243,2391,4
-1032.0835878133175,16.16108839463879,-25.68677122406214,161310.89453702662,163328.8437154029,175028.83282399504,1,1264,2352,4
-1033.2706178762137,13.180958667568172,-24.921688014808918,161612.71025191998,163141.07006407846,174654.73803774753,3,1231,2388,4
-1034.541348628746,10.507141137321556,-23.82480661829283,161923.56415549034,162957.4930729226,174264.51466222224,0,1206,2432,4
-1035.9153535281466,8.145101907880363,-22.394011923051007,162234.6762060276,162778.08506124522,173858.939654251,10,1128,2487,4
-1037.4181568868717,6.09398009267905,-20.638387020355253,162536.2431094019,162603.51588130655,173437.87483033098,0,1106,2509,4
-1039.078286127974,4.3479506436456,-18.5809953707138,162818.15471315657,162434.79391114853,173000.2220765337,8,1119,2490,4
-1040.9231314281828,2.8978156363880863,-16.2596024572939,163070.84040784478,162272.87784781135,172543.91949055734,4,986,2551,4
-1042.9776500711055,1.733427521028166,-13.722212648709014,163285.95758628254,162118.60706458925,172065.96344332013,3,945,2597,4
-1045.2672886827863,0.8458616713507799,-11.019301280802647,163456.80043757774,161972.8887390868,171562.4375341338,0,920,2612,4
-1047.8214897101996,0.227372227953558,-8.19863634259406,163578.36730938143,161836.82337432253,171028.55657666174,0,841,2640,4
-1050.6736663900915,-0.1295950469011125,-5.304406481596326,163647.21500668014,161711.66701537455,170458.73792282364,4,792,2683,4
-1053.8584029851404,-0.23234980525338672,-2.3782488486191524,163661.33305047947,161598.7367612012,169846.74308465494,4,771,2715,4
-1057.409595122562,-0.08668839182926474,0.5393321799878128,163620.0946869546,161499.387737874,169185.93209465916,0,655,2769,4
-1061.3603396567755,0.30508334446067253,3.4082756259403135,163524.21342029714,161415.13483062296,168469.60450971188,2,639,2783,4
-1065.7429335468858,0.9455247722351084,6.189882808127493,163375.66207401702,161347.87646016377,167691.36330126034,0,614,2801,4
-1070.5888273986063,1.8412801428777665,8.848911216173715,163177.5654417751,161300.1073732568,166845.42665305172,4,577,2855,4
-1075.9294103248992,3.000196284186214,11.356115117350614,162934.1040832857,161275.02606541957,165926.82857258417,0,527,2853,4
-1081.7971105840757,4.428224828869602,13.690316444231042,162650.49119228031,161276.48026372248,164931.47953212462,0,466,2889,4
-1088.2254262535973,6.128142511025045,15.839195375344449,162333.057936736,161308.720030243,163856.0153022082,4,418,2906,4
-1095.247584467807,8.10079792409063,17.79904603335011,161989.4060503615,161376.00013983558,162697.41707794624,2,334,2934,4
-1102.8944380075502,10.348053994263408,19.57404884845702,161628.51878880576,161482.21127281195,161452.63820638016,9,333,2964,4
-1111.191993971248,12.876153871143483,21.175274656931265,161260.68082711365,161630.70121831962,160118.46965593597,9,319,2989,4
-1120.1589296428133,15.698532197164102,22.61971426832527,160897.16535534788,161824.25879394737,158691.6020018018,0,268,2979,4
-1129.804706071388,18.83681170349932,23.92939817092149,160549.8391403887,162065.14617425046,157168.78036041072,10,233,3003,4
-1140.128556699321,22.3193261662981,25.130013785440596,160230.80263712647,162355.105209346,155547.01197314294,4,221,3026,4
-1151.119054597755,26.17806220451269,26.24869439903635,159952.0570498257,162695.31826504023,153823.77533181023,7,207,3030,4
-1162.7539506105657,30.44493790720134,27.311028063712918,159725.19676470276,163086.33122123528,151997.13470056755,0,178,3047,4
-1174.9998564753798,35.147853621009276,28.33738806666957,159561.14662487802,163527.95782208088,150065.69474971716,1,112,3070,4
-1187.8110146405302,40.307499150293616,29.339530388819412,159469.99779257667,164019.20365281482,148028.49530963317,0,93,3081,4
-1201.127148674023,45.93564804167286,30.318351106597564,159460.9818321327,164558.2721095942,145884.92408128682,0,75,3102,4
-1214.8712209262494,52.03450630772481,31.262734522217492,159542.52837652442,165142.6849319843,143634.60884224012,4,62,3115,4
-1228.9474720570179,58.596403606441,32.149358079977034,159722.31933045387,165769.45209862533,141277.37784834052,9,21,3115,4
-1243.2396118769832,65.6035319145738,32.94328243449664,160007.28534678827,166435.21945411636,138813.38432858355,0,34,3107,4
-1257.6092089834708,73.02754594248199,33.59880949542494,160403.5448189129,167136.3852938198,136243.33301930482,6,32,3119,4
-1271.8951744521635,80.82884172436056,34.06057567851055,160916.32253359462,167869.1907894176,133568.7367903744,7,4,3131,4
-1285.9153331832301,88.95573373074416,34.2655727909054,161549.8757197523,168629.79205877628,130792.1875083312,3,15,3126,4
-1299.4698227161396,97.34399424551441,34.14621529210019,162307.4116290198,169414.30205323428,127917.67567091298,2,38,3122,4
-1312.3474559360757,105.91748904634032,33.634641134199974,163190.91093596935,170218.8133626879,124950.91859692415,2,22,3128,4
-1324.3364285389264,114.59032469940145,32.66898311627343,164200.77735791568,171039.44023991513,121899.57515249912,0,39,3107,4
-1335.2352384806325,123.2695061051594,31.19988425732034,165335.31922560194,171872.32542686918,118773.36193808311,0,45,3097,4
-1344.8591760256538,131.8572388415253,29.194351292524264,166590.07772671204,172713.53439205483,115584.13838884037,1,71,3093,4
-1353.0424402482129,140.25304323842713,26.63660838031266,167957.06923357997,173558.86801846634,112345.95074599334,3,92,3070,4
-1359.6360016484143,148.35552686877074,23.525944608505938,169424.16716400412,174403.69108778329,109074.99279439899,2,138,3048,4
-1364.5021435810256,156.06315403201202,19.871344711121527,170974.82568104894,175242.85828487668,105789.50986768036,11,187,2993,4
-1367.5101997764955,163.2733109473431,15.685300064618156,172588.15583779648,176070.73897776572,102509.8703551168,0,267,2956,4
-1368.536864754984,169.88055868522616,10.979864412491771,174239.38419660975,176881.3777506732,99258.85305885982,0,371,2879,4
-1367.46932456676,175.77701445344442,5.766464839242217,175900.71944667844,177668.91253953543,96061.82363965812,0,476,2799,4
-1364.2078469276992,180.85590122272401,0.05935833300619574,177542.34432440883,178428.17732762615,92946.63990583151,0,569,2704,4
-1358.6685240061433,185.01629370006614,-6.118500520186384,179133.47825262637,179155.25678175368,89943.32622688444,0,736,2580,4
-1350.7886655955963,188.16710168033273,-12.72792069881364,180643.77723568803,179847.79682729926,87083.61328526701,0,814,2505,4
-1340.533146483594,190.2306332646595,-19.70622504699433,182044.7660632017,180504.88078228163,84400.66755985857,2,954,2370,4
-1327.897088730742,191.15064347003522,-26.963632343668518,183311.0638715833,181126.40014626697,81929.065636588,0,1064,2287,4
-1312.9032528357368,190.9082174677451,-34.38344560122201,184421.8063824303,181712.1222699154,79704.67522832513,2,1123,2236,4
-1295.5968299745023,189.5384302592181,-41.823334778330654,185362.17732736465,182260.81812084417,77764.40059625296,0,1268,2119,4
-1276.0393445808902,187.13736967299357,-49.11753795518526,186124.5234114966,182769.54631675093,76145.87140049071,3,1373,2023,4
-1254.3013637196896,183.85683694115514,-56.08262176176432,186708.8466650892,183232.93096177364,74886.9757529698,0,1491,1910,4
-1230.4570264027886,179.8904666954401,-62.52691627240441,187122.49236287418,183642.5542121644,74025.36907938225,0,1584,1828,4
-1204.584019687097,175.4547160734663,-68.26156082823354,187378.67622543598,183986.81972751062,73598.08797468453,0,1732,1699,4
-1176.7683296946097,170.76681208876545,-73.11227693041673,187493.93263608738,184251.38111782947,73641.08344416258,0,1808,1636,4
-1147.1121037573141,166.02139378359706,-76.9322286941255,187485.5121040374,184419.88831052827,74188.58509499812,0,1836,1603,4
-1115.7429577788039,161.3687905228218,-79.61564535668863,187369.59925509413,184474.96135956157,75272.23008938212,0,1868,1576,4
-1082.8222560450295,156.90256803405288,-81.10799203269042,187160.24642291828,184399.49163106043,76919.86104962345,0,1881,1557,4
-1048.5506618395248,152.66241597403703,-81.40791759970847,186868.8630299827,184177.97874365884,79154.29411023573,0,1930,1511,4
-1013.1697054529167,148.64832706827954,-80.56156684479105,186504.27211405378,183797.5918735714,81992.42402999588,0,1944,1506,4
-976.9593799866151,144.83620469038556,-78.65372915599393,186073.09795382663,183249.03828583562,85444.68099773466,0,1960,1493,4
-940.2313520135084,141.19029195154516,-75.7984789119309,185580.21668099586,182527.2007950357,89514.76105703862,0,2004,1457,4
-903.3172459030335,137.67435391354792,-72.12926363525047,185029.28901477548,181631.40342177442,94199.73480269466,0,2011,1457,4
-866.5567156025079,134.26116421577626,-67.78984898699682,184423.51578973475,180565.38851106208,99490.5775900387,0,2016,1449,4
-830.2876304603734,130.9374245743913,-62.9265079962855,183766.485407043,179337.12350980466,105372.73641854251,0,2013,1449,4
-794.8347423454633,127.70413584605487,-57.67956372132141,183062.9369241657,177958.28881239265,111826.61965484105,0,2012,1450,4
-760.4993600572568,124.57469931993661,-52.175647203901974,182319.46134718801,176443.29205839697,118828.3331673008,0,2013,1450,4
-727.5546615429915,121.57325166749793,-46.522154263856606,181545.06932340722,174808.16750356465,126350.37527871648,0,2010,1450,4
-696.2444914522472,118.73430184844565,-40.80189327035629,180751.4232453985,173069.66018461925,134362.02708344243,0,2011,1450,4
-666.7836043109711,116.10176383340088,-35.06873147704305,179952.6200403759,171244.31256552736,142829.78978744053,0,2010,1451,4
-639.3601980124614,113.7223308119275,-29.34993906217511,179164.52587835406,169347.5637644883,151717.76268176647,0,2010,1451,4
-614.1415481464385,111.63125440616983,-23.65831156983157,178403.67084186836,167392.97035537957,160987.69148444015,0,2012,1450,4
-591.2821265936897,109.83787008452035,-18.009511902610477,177685.91349797053,165391.5433914859,170598.8859205963,0,2010,1451,4
-570.9301916340829,108.31952441116599,-12.436460964414394,177025.4209378159,163351.5497421801,180508.40040745225,0,2010,1450,4
-553.2289602084101,107.02435795326346,-6.993502708447994,176434.3962869458,161279.1893833139,190671.70629440542,0,2010,1450,4
-538.3130801452894,105.878517176419,-1.7480736251199425,175923.44403699433,159180.09833570954,201043.31418886085,0,2010,1452,4
-526.3027683956113,104.79599836764358,3.23661319674104,175501.92321231507,157061.3625381771,211577.0353183797,0,2010,1451,4
-517.2978763034096,103.69133916153409,7.923142892206549,175177.7315568583,154933.46514630647,222226.4065771796,0,2011,1450,4
-511.3743870138061,102.4919483730856,12.317631001803607,174956.59257775458,152811.26051685397,232945.10896439405,0,2007,1452,4
-508.58223962720285,101.14624894372746,16.474301509191786,174841.07855125592,150713.28418889455,243687.16915269458,0,2004,1454,4
-508.9418133555733,99.62705963254736,20.48626634036247,174829.50753154693,148659.6122278385,254407.51121643916,0,2008,1451,4
-512.4411364048204,97.9303600120614,24.470006018763463,174915.11691656543,146669.49689336924,265062.68788590503,0,2010,1451,4
-519.0376175335631,96.06920375008373,28.548767660606668,175085.89142331213,144759.66272999317,275611.52280837065,0,2008,1454,4
-528.663218289257,94.06393300563919,32.83472326468397,175324.91781830566,142943.0997888763,286015.99543514254,0,2007,1455,4
-541.2283353572745,91.93285566682798,37.41325081598882,175610.93580721715,141228.36597688711,296241.8515237565,0,2009,1451,4
-556.6228944066357,89.68731796229876,42.334657425200966,175919.05401430884,139619.72923787843,306258.48085055634,0,2010,1453,4
-574.716990525271,87.33130292635843,47.61176077892436,176221.67045659194,138118.04583991322,316038.5933456051,0,2008,1452,4
-595.3617413482997,84.86386552018897,53.219663628596855,176489.33494460848,136721.93821508338,325557.815533405,0,2008,1453,4
-618.3899656044866,82.28309133173089,59.09911088447733,176691.51726032395,135428.98266070496,334794.2368102453,0,2008,1453,4
-643.6179639250969,79.59077538973685,65.16577708004658,176797.55323822514,134236.86771085626,343728.3329986319,0,2010,1452,4
-670.8485044712542,76.79644210056672,71.32226954529432,176777.60464594915,133144.3390015088,352342.9996745461,0,2010,1451,4
-699.8744232011252,73.91899190774339,77.46868720238594,176603.30009357544,132151.6384285369,360623.3316142867,0,2010,1452,4
-730.482773538977,70.98582519659658,83.5117145520515,176248.11060524316,131260.42985476227,368556.41606081894,0,2008,1453,4
-762.4574675567778,68.03024273233274,89.37124044691157,175687.58139630518,130473.44090239902,376131.1034379552,0,2009,1452,4
-795.5801728631981,65.08636734741197,94.9822450758581,174899.43234121669,129793.93059731259,383337.69809975056,0,2008,1454,4
-829.6320817670211,62.18101801908884,100.29265487355997,173863.58649814303,129224.97225715671,390167.88640768913,0,2010,1454,4
-864.3961441208692,59.32579641967462,105.2594687543556,172562.2490409723,128768.78154622702,396614.7327277835,0,2010,1451,4
-899.6594356275974,56.512727888089415,109.84478711274953,170980.2081259046,128426.32316230504,402672.5230321059,0,2010,1451,4
-935.2173946576374,53.71277204798938,114.01246275782623,169105.45238572845,128197.11044539842,408336.69938322896,0,2007,1454,4
-970.8779512367613,50.87587958927199,117.72605162741124,166929.99090359148,128079.08549677538,413603.79797499155,0,2009,1453,4
-1006.463462984957,47.933177084718984,120.94884771230049,164450.7342904478,128068.50634832024,418471.1944494463,0,2009,1451,4
-1041.8118510657364,44.80167856234516,123.64568869588747,161670.36888245717,128159.73035916842,422936.8193804073,0,2008,1452,4
-1076.7764385795806,41.38961029832942,125.78423734837736,158598.0461057056,128344.9239827098,426998.82834424474,0,2010,1454,4
-1111.2236425685703,37.60015711757769,127.33313553047057,155249.60498300515,128613.8442454717,430655.14082839765,0,2008,1451,4
-1145.0302514948735,33.33399753039591,128.2578679485075,151647.292303492,128953.7810052739,433903.01453270105,0,2008,1453,4
-1178.0807187193654,28.4918664231967,128.51740853150528,147819.30347668962,129349.72095947503,436738.71040286776,0,2008,1452,4
-1210.2630394372363,22.97763486164089,128.06331721779478,143799.15623647906,129784.93757495213,439157.2415358477,0,2008,1454,4
-1241.461857361638,16.70190116400582,126.84264816132897,139624.65058444891,130242.11786088295,441152.32345589413,0,2009,1451,4
-1271.548036029292,9.583690334587654,124.80336745848369,135336.7316650361,130704.67219075761,442716.6343489151,0,2008,1455,4
-1300.365162337681,1.546478808177724,121.89757879738464,130978.41210170912,131157.98173643494,443842.8501784183,0,2008,1451,4
-1327.7242300465934,-7.487421509204985,118.08282219012813,126593.4895339442,131590.66798132472,444525.84927438205,0,2006,1453,4
-1353.4264845166954,-17.593821400912418,113.32499017707754,122225.37424039004,131995.71179947344,444764.7109023863,0,2005,1455,3
-1377.3045600602316,-28.83638422403946,107.6019465563709,117916.15841428624,132371.1606329737,444562.17595800094,0,2005,1452,3
-1399.2438743551734,-41.26092005030973,100.90599371066628,113705.59039687732,132720.17851953316,443921.6798848842,0,2005,1454,3
-1419.1727066203034,-54.8985417751547,93.24611673780029,109630.3994374729,133050.2062685881,442844.57727059495,0,2009,1454,3
-1437.0395400692837,-69.77314810926012,84.65154534281602,105724.51284019563,133371.30452086945,441329.1847839642,0,2010,1450,3
-1452.7955853631497,-85.90681343062651,75.17384660973818,102019.74058986068,133694.09154356687,439371.1472411339,0,2010,1452,3
-1466.389258595897,-103.3191964599174,64.88112961180518,98546.38340294763,134028.12824989372,436964.126736081,0,2004,1460,3
-1477.7668147311551,-122.02206085949871,53.84716278558781,95333.5900897228,134381.4966427335,434100.2824752489,0,2002,1455,3
-1486.872681365545,-142.01180919414531,42.14532408347845,92409.30448028949,134761.442459291,430770.5862117825,0,2004,1463,3
-1493.6535740593329,-163.2606041907128,29.848279093432094,89799.86286790276,135175.3792266502,426965.2890867705,0,2002,1461,3
-1498.0687742638372,-185.70561045985636,17.03006475954024,87529.34354121503,135631.78349690777,422674.6019376163,0,2002,1458,3
-1500.098922575481,-209.2381041544122,3.7716874555690523,85618.54174505787,136140.94396760283,417889.41559366573,0,2009,1454,3
-1499.7484487019676,-233.69431264879145,-9.83031654195996,84083.738883953,136715.44195784742,412602.0029890982,0,2009,1458,3
-1497.0456180796814,-258.84783447291943,-23.657115582776463,82935.36517049582,137370.08926117743,406806.77623008954,0,2002,1459,3
-1492.044491538261,-284.40490703151545,-37.566100908481985,82176.4298129079,138121.32865237756,400501.1594830053,0,2000,1465,3
-1484.8289122345057,-310.0074575049103,-51.39417877169395,81801.16837942415,138986.44132901516,393686.60430340626,0,1992,1469,3
-1475.5150539042077,-335.2475337970226,-64.9646349634699,81794.32131317553,139982.90689977715,386369.59623675793,0,1985,1476,3
-1464.2480809763517,-359.68751443330706,-78.09549074176952,82130.82117963205,141128.01000105942,378562.4261860016,0,1993,1469,3
-1451.195693986119,-382.8775076029374,-90.6043936242284,82775.81837161601,142438.68097739297,370283.845507076,0,1987,1469,3
-1436.5465623135199,-404.3719188404296,-102.30626609694175,83685.51404277426,143931.53017868122,361559.69256130885,0,1979,1481,3
-1420.513461233157,-423.7480799012413,-113.00514383841585,84809.04568607121,145622.85270444167,352423.25469128304,0,1968,1488,3
-1403.3346599703139,-440.6184375821555,-122.48758026166044,86090.76800599085,147528.13167906232,342915.3532594761,0,1968,1489,3
-1385.2708241747632,-454.6309162763468,-130.52684380036084,87472.52057587591,149660.3808667357,333083.8564738483,0,1958,1493,3
-1366.5991894038543,-465.46382930723394,-136.89787288516632,88896.19873380805,152027.2625879158,322982.1996868463,0,1964,1495,3
-1347.6076412686778,-472.8225103127574,-141.39287455060395,90306.17324216332,154628.25012590445,312667.72749480436,0,1960,1497,3
-1328.5866219992329,-476.44108079115944,-143.83377103101435,91650.96884024474,157453.25019339073,302200.4330046515,0,1964,1494,3
-1309.816366127224,-476.09030030318826,-144.08598213233685,92884.58404219481,160482.7726435714,291641.5856621513,0,1962,1495,3
-1291.5544514845521,-471.58862360388883,-142.07170581404037,93967.68067664532,163688.85351571586,281052.6395183078,0,1959,1498,3
-1274.0277435262535,-462.8143438666818,-137.77671345095263,94868.65689696498,167036.4583454788,270494.7854338058,0,1962,1501,3
-1257.4277147764128,-449.7198234773899,-131.25098362206967,95564.80903561889,170485.53556154302,260028.42402594746,0,1966,1492,3
-1241.9096535742458,-432.34482478242444,-122.6064974770674,96043.3237298282,173993.1877013159,249712.51913117975,0,1970,1489,3
-1227.5957747415707,-410.82426398343824,-112.0131089407026,96301.779628089,177515.427607179,239604.1719801937,0,1984,1485,3
-1214.5794273878726,-385.39024495716774,-99.69246621124913,96348.31129371272,181008.6930677532,229758.16406792417,0,1975,1483,3
-1202.9280572069547,-356.3668980465377,-85.90858330856697,96201.5180451738,184431.32384324522,220226.00224899384,0,1978,1485,3
-1192.68427374574,-324.1566894708581,-70.95381034053153,95890.06401741317,187744.97556092354,211054.30024429425,0,1974,1483,3
-1183.8653427687368,-289.2251617690542,-55.13479286080874,95452.03416687647,190915.46994326252,202283.38158300673,0,1974,1486,3
-1176.4601307541154,-252.08973711502628,-38.76354011789229,94933.78335268368,193912.52655155532,193946.81318142873,0,1990,1476,3
-1170.4222798985368,-213.31073123885193,-22.15330988358181,94387.94548075656,196708.60126091092,186071.40178411562,0,1985,1479,3
-1165.6622005112788,-173.48537842738264,-5.618480389037162,93871.04001308783,199277.55400748705,178677.52399820782,0,1974,1483,3
-1162.0416802142697,-133.24741231469045,10.522434185284972,93440.7831688696,201593.85822239053,171779.9687824217,1,1973,1486,3
-1159.3723211923552,-93.27173989623782,25.943035119928613,93152.57214025041,203632.7235801669,165388.94027890824,174,1972,1483,3
-1157.418758995398,-54.28187699090846,40.30557659773515,93055.57029948996,205370.92125669977,159510.9627768849,683,1993,1467,3
-1155.9085369733302,-17.043975093929586,53.25930529827578,93188.68346143616,206788.34412133705,154149.6117073853,1611,2012,1455,3
-1154.546637431723,17.676209571577157,64.44509250398528,93576.1678284992,207870.78274042872,149305.93967042177,2313,1997,1464,3
-1153.0285948901271,49.19577322216125,73.50876275715608,94224.48180227146,208613.65854143337,144978.5892129232,2573,2018,1450,3
-1151.0515169249618,77.03191041025511,80.13247202106118,95123.39971445456,209026.4513230023,141163.1277517697,2750,2010,1451,3
-1148.326276216979,101.03690635709077,84.09950962652661,96252.60772034901,209136.7818865201,137850.21279377144,2769,2018,1457,3
-1144.5969884734163,121.46912761168456,85.37712271855617,97590.65826856956,208990.873985798,135023.97508958794,2761,2021,1453,3
-1139.6852664412843,138.9036191444599,84.16825567051916,99120.24684832682,208648.84856736189,132662.2044719274,2800,2022,1452,3
-1133.5523520306585,154.00787217153146,80.88539026372442,100826.3981145983,208175.5952966669,130738.05216142825,2641,2026,1450,0
-1126.3288483205317,167.3293089388472,76.05131897099216,102690.19810823502,207628.67512072984,129222.40555604557,2569,2030,1454,0
-1118.28579052044,179.1975408077821,70.19677624148085,104683.87646649046,207048.30426451383,128086.30144513902,2468,2028,1452,0
-1109.7655457611743,189.73421092810335,63.80200390505923,106770.80025629683,206454.64123761313,127302.74566334944,2435,2034,1451,0
-1101.1019165266027,198.92111104926792,57.26899686259662,108909.85826451107,205851.70547727728,126847.61646606946,2396,2041,1451,0
-1092.5665998723532,206.67215957143634,50.912173424442734,111061.12533477624,205233.56272680216,126699.4781083547,2398,2038,1452,0
-1084.3595009114729,212.88101642532504,44.96788052289484,113190.21162651358,204590.04352886725,126838.21707967522,2430,2028,1451,0
-1076.6221063520197,217.45614240387044,39.61532914724275,115270.78830320897,203911.63729967465,127242.93960374035,2432,2030,1449,0
-1069.4489599161982,220.3519300556614,34.99521184188007,117285.19087831384,203192.71127676268,127890.31637335241,2454,2044,1452,0
-1062.8912105584927,221.58967050595814,31.215546503338352,119223.11096125923,202431.95277870668,128754.4735111681,2431,2065,1453,0
-1056.9593884887138,221.26513736962323,28.346549785700304,121079.35867730778,201630.67296107658,129808.34928670191,2463,2028,1453,0
-1051.6310338346566,219.54177832952982,26.413540622007194,122851.90895040795,200790.76387036615,131025.40539838134,2430,2064,1453,0
-1046.861903070467,216.62837005496618,25.393067273196234,124540.59326457804,199913.66312194275,132380.83648732767,2458,2066,1452,0
-1042.597731272936,212.74570910256045,25.212199346559636,126146.16125583605,199000.4994884278,133852.28272824807,2488,2065,1454,0
-1038.7834793249083,208.0965284351056,25.751177306222594,127669.74390565828,198052.88558778973,135420.1259446966,2490,2068,1449,0
-1035.3683229517744,202.8498007251267,26.85363845153201,129113.02935565662,197073.81076441964,137067.2486603613,2494,2062,1456,0
-1032.3067027558004,197.13830232129106,28.346358316125464,130479.08433290174,196068.1497147178,138778.37254078628,2470,2077,1452,0
-1029.556142166189,191.0649305591811,30.060734022005356,131773.2118647789,195042.43311035424,140539.33328271098,2451,2080,1455,0
-1027.0734631705861,184.7145992645246,31.8481458364627,133003.2487425588,194004.07974260882,142336.62143130027,2418,2077,1453,0
-1024.8125018170797,178.16690983892389,33.58862896885004,134179.15722316914,192960.54758983004,144157.34495844456,2326,2085,1452,0
-1022.7258230331444,171.50285791663563,35.19267231440983,135312.10635637716,191918.588327521,145989.53027170728,2248,2083,1453,0
-1020.7693065386045,164.80380407654874,36.59745483746524,136413.45020770736,190883.8303046956,147822.4286275773,2111,2076,1451,0
-1018.9067352347323,158.14771163891413,37.76176958302735,137493.87296672122,189860.87646349656,149646.61094124545,2012,2102,1453,0
-1017.1131098398354,151.60694525963055,38.66117547820288,138562.65315003434,188853.70256435563,151453.94209700724,1883,2096,1449,0
-1015.3757868319635,145.24872501100387,39.283667404124316,139627.0657343055,187866.0138453465,153237.50358477372,1728,2086,1449,0
-1013.692347166299,139.13686827434483,39.626552993872025,140692.07185434535,186901.37228452342,154991.49831644603,1540,2066,1452,0
-1012.0657074242406,133.33224786938322,39.69373581940542,141760.30203822552,185963.10088714704,156711.2239099597,1513,2076,1452,0
-1010.499553533899,127.89109590939111,39.49291050201943,142832.20823249107,185054.11368843034,158393.05852146275,1315,2073,1457,0
-1008.9971492495253,122.86185005609907,39.033110994211434,143906.37563046438,184176.74131634744,160034.34474143718,1228,2085,1453,0
-1007.5630903317284,118.2818692056034,38.32255709783197,144980.0361161068,183332.5288040062,161633.15943755413,1148,2068,1453,0
-1006.2049512183111,114.17603007650976,37.367078649131656,146049.59122158663,182522.0972390517,163187.98137013844,1038,2059,1451,0
-1004.9324266835031,110.55800009136097,36.16997257128516,147111.0008194868,181745.1633417963,164697.30391038515,952,2074,1451,0
